contextID,citationID,CLEAN_CITATION_CONTEXT,UTILIZE_LABELS,USAGE_LABELS
40085692,38617120,"es and the remaining space, that gets thinner during the energy minimization. for fairing of planar curves with spatial constraints other methods have been suggested, e.g. the spline based methods in . 1.2. contributions the paper introduces a new algorithm for the smoothing of 3d curves with given strict spatial constraints. the flow is driven by carefully chosen target curvatures which evolution",NOTUTILIZE,MENTION
26343295,27056492,"-connectivitys1 introduction 3 and rmax maxu,v v r(u, v) arbitrary, although there are many interesting results for element-connectivity 2, 7, 12, 44, 16 , as well as for small requirements, e.g., . see also a previo",NOTUTILIZE,NOTALGO
202143644,239884198,"reate a plan that the robot is able to follow, until its goal. the second experiments uses a state-of-the-art algorithm, specially developed for motion planning in dynamic environments called riskrrt , that uses motion prediction to avoid collision with agents. even though the riskrrt has a promising performance in sparsely populated environments, as the density of agents grows, this techniques fa",UTILIZE,USE
5062388,5234962,"ng points have been found, well known camera calibration techniques can be used. for example, the tsai calibration method uses an eleven parameter model with six external and five internal parameters . in our work, we are using a public domain implementation of the tsai calibration method, which is available from the www wil95 . since we are often asked to give demos of our system for different o",NOTUTILIZE,MENTION
7212461,7545344,"structure. 1 discusses its operations and builds a sequential implementation using 2-3 trees; 5 formaly defines the adt specification, and the leda library of efficient data types and algorithms includes a practical and easy-to-use implementation of dictionaries using several data structures. in order to program efficiently and comfortably use the massively parallel supercomputers, it seems",NOTUTILIZE,MENTION
25997039,26739139,"to transmit channels over channels. this provides a practical tool for the parallelisation of algorithms in a manner analogous to message passing interface (mpi) 46 , parallel virtual machine (pvm) or icet 49 . parallelisation speeds up sequential code, but it does not allow you to solve problems that are tm uncomputable. 6.2. difficulties in implementing channels as with synchronisation, it i",NOTUTILIZE,MENTION
202457558,240328123,"e can be replaced by the name of feature. classifier design using weka (waikato environment for knowledge analysis) software package, a collection of machine learning algorithms for data mining tasks , we designed the classifier used for predicting morbid and druggable genes in the inhgi. this classifier is an ensemble of seven decision tree algorithms using the meta-classifier",UTILIZE,USE
74109103,72904499,"nearly a small constant, so the theory is not sharp. v. numerical experiments we apply the algorithm to the quantum tomography problem, which is a particular instance of (1). for details, we refer to . the salient features are that the variable x c n",UTILIZE,USE
21153649,22310915,"re best suited, and to give way to others when those become more successful. the topic of combining multiple predictors is already well established in the learning community. the rosenblatt algorithm as well as neural network algorithms are robust building blocks for classification, learning and prediction. most of these algorithms are linear-threshold algorithms, making them fast and easy to imp",NOTUTILIZE,MENTION
34618504,34559935,"-search (bfs), depth-first-search (dfs), and centroid decomposition 32 . 4the best known dfs and bfs algorithms for general directed graphs use o(v ev bm ) 32 or o((v e b) log 2 v sort(e)) memory transfers. for undirected graphs, impr",NOTUTILIZE,MENTION
17308824,18475347,function. dwt is closely related to the dft (discrete fourier transform) and performs well with a low frequency data type. it will not perform well if the input signals have spikes or abnormal jumps . the hierarchical pyramid algorithm is generally used for halving the data at each iteration. dwt is generally fast ( on ( ) for an input vector of length n) and requires only a small amount of space,NOTUTILIZE,NOTALGO
66357905,65123879,", 23, 66 . these techniques search for new features that describe the target concept better than the ones supplied with the training instances. a number of feature generation algorithms were proposed , which led to significant improvements in performance over a range of classification tasks. however, even though feature generation is an established research area in machine learning, only a few wor",NOTUTILIZE,MENTION
202733600,240721210,"spaces on products of spheres. the algorithms we examine are an adaptation of the algorithm used in our previous paper 10, 11 , and an adaptation of thewtp algorithm of wasilkowski and woz niakowski . we examine these algorithms theoretically, giving bounds for the asymptotic convergence rate of quadrature error in the worst case. we also examine the algorithms empirically, via a small number of",UTILIZE,USE
78000296,76105631,"ejet,dedicated grooming away of uncorrelated radiation within a jet and energy flow techniques. 3.1 two-body subjet methods subjet methods are mostly based on the kt 44,45 and cambridge aachen(c a) jetclusteringalgorithms, either directly on jets found with these algorithms, or on the result of reclustering some other jet s constituents. these algorithms sequentially merge (by four-vector additi",NOTUTILIZE,MENTION
42606580,40947054,"und nbtree to be slowest by a considerable margin. our work extends this idea while providing an online internet traffic classification by customizing the source code of c4.5 algorithm. jiang, et al. showed by experiments, that netflow records can be usefully employed for application classification. the machine learning used in their study was able to provide an identification accuracy to about 9",NOTUTILIZE,NOTALGO
22347564,23397771,ound segmentation - related work 80 after identifying features they are tracked in the same way as in the optical flow calculation. the tracking algorithm of lucas and kanade is used for this purpose . figure 6.11: features identified at time t on a picture captured with a single moving camera 34 . after identifying the features in both images there exist two feature sets namely f t and f t 1 whi,NOTUTILIZE,MENTION
13095476,14044257,"terature, e.g., by sadowsky 1993 and dupuis and wang 2004 , and we extend the results of the latter authors. we then examine the robustness properties for an hrms model studied by several authors ; goyal et al. 1992; heidelberger 1995; lewis and b",UTILIZE,USE
9217615,9751239,"o inter-processor link connections in such a way that the program execution time is minimized, are a subject of intensive research. since the scheduling problem is npcomplete for a general task graph , several heuristic algorithms have been proposed in the literature. the most common approach is list scheduling 1, 5, 12, 15 which relies on an initial task ordering according to a given priority a",NOTUTILIZE,MENTION
28933843,29617569,"t polyhap will prove to be a timely addition to the geneticists toolkit. methods we will first briefly describe the construction of the polyploid hmm, which is a development of our previous work; see for further details. we then describe the sampling algorithm for inferring missing genotypes and haplotypic phase as well as for calculating a certainty for each estimate. our notation is similar to",NOTUTILIZE,MENTION
10074754,10695611,"tween an algorithm performing gradient descent on the mean squared residual of the consistency condition, i.e. the bellman residual, and a direct method similar to temporal difference learning (td(0) guarantees convergence in the limit to the accurate estimates q 2 . turn table camera on pan-tilt head xz-table controlled illumination (a) actuators 40 20 0 30 (b) view sphe",NOTUTILIZE,MENTION
30573217,31285387,"r playout glitches. the preroll delay, unfortunately, could be prohibitively long because of the smoothing buffer. to illustrate, we analyze three video streams from 28 , and we use the algorithm in to compute the minimum preroll delay and the oversubscribed bandwidth at various rs. oversubscribed bandwidth refers to the fraction of the unused bandwidth. we plot the results in fig. 2. this figur",UTILIZE,USE
2544501,2671054,d-side phrases have to be present. this can be ensured by matching from right to left in the right-hand side of the grammar rule; this is for example the case with the cocke--kasamiyounger algorithm ( ). a problem with this approach is that the analysis of the first part of a phrase has no influence on the analysis of the latter parts until the results from them are combined. this problem can be me,NOTUTILIZE,MENTION
5318625,5496137,"introducing an evolutionary process into eann s learning. the relationship between evolution and learning in such a combined system is extremely complex and has been investigated by many researchers . most research, however, concentrates on the question 5 learning tasks (algorithms) have the same meaning as training tasks (algorithms) in this paper. x. yao: a review of evolutionary artificial neu",NOTUTILIZE,MENTION
202538274,240441504,"the model parameters. for parameter estimation, we use the combination of the nelder-mead simplex method and the quasi-newton method (the bfgs algorithm), both provided in the gnu scientific library . we alternate the two optimization methods until the solutions converge (as defined by the respective criterion of the two methods) or a specified number of alternations are reached. this approach is",UTILIZE,USE
24764812,25609066,"respectively. an o(lg n lg lambdasn) algorithm is presented is section 2.4. this improvement in the running time is obtained at the expense of using a non-uniform variant of the sharesort algorithm that requires a certain amount of preprocessing. finally, in section 2.5 we show how to avoid the non-uniformity introduced in section 2.4. 3s2 selection refinement in this section, we develop an eff",UTILIZE,USE
13061177,14005687,"for optimization (nfl-theorem) roughly speaking states that all non-repeating search algorithms have the same mean performance when averaged uniformly over all possible objective functions f : x y . of course, in practice an algorithm need not perform well on all possible functions, but only on a subset that arises from the real-world problems at hand. recently, a sharpened version of the nfl-t",NOTUTILIZE,MENTION
28378233,29091693,"n section 5. in section 6 we relate our work to others found in the literature. we end with a conclusion in section 7. 2. extending the regular specification in the regular strand-based specification , protocol participants are modeled using strands, where a strand denotes a sequence of message transmissions. in this section we extend this specification with participant knowledge, which plays a ma",NOTUTILIZE,NOTALGO
16157975,17284041,"o a base station is within acceptable limits 10 . then, our algorithm can be used independently for each section.) if such sensors are arranged in a 10x10 communication grid then five colors suffice . the token circulation time (ptc) in such networks is 0.99 minutes (where the timeslot interval is 30 ms the time required to transmit one message in mica-2 motes) and, hence the recovery time is 3",NOTUTILIZE,NOTALGO
18532966,19723814,"rameters are real numbers. we call the ga working with real parameters in its chromosome rcga (real coded genetic algorithm). rcgas have been used widely for optimization purposes by different people . crossover is a powerful technique to improve the speed of convergence of the ga. there are different techniques for rcga crossover 8 . in the most popular one, two chromosomes are broken down into",NOTUTILIZE,MENTION
86130288,82963537,"cies (as gattcga or ggttcga) or exhibit a or g at the second position for different species. to search for degenerate motifs, we have developed an adaptation of the correlation-based algorithm reduce called conservation-reduce (c-reduce). in creduce, a multiple species alignment is generated and then translated into a consensus pattern using degenerate nucleotide symbols that capture the variatio",UTILIZE,EXTEND
12612591,13517677,nstant multiple of the cofactors g1 and h1. this null vector can be computed numerically without computing the full svd by using an iterative method. for our implementation we use the method given in . once we have our approximations of g1 and h1 we can compute an approximate gcd by doing least squares approximate division. a very similar multivariate approximate gcd algorithm was proposed in 33,UTILIZE,USE
9882859,10487311,"pagate iters (s, v total iters) end for figure 8: an algorithm for propagating the information on loop iterations through an hsg. a final sdg. we use a linear-time heuristic algorithm to find a sdg , but we leave out the algorithm because it is not the focus of this paper. 4.4 estimating the mismatch costs the mismatch cost associated with each edge is the main factor in deciding what nodes are",UTILIZE,USE
202764956,240770857,"responding algorithms, a suitable method designed for exd spectra is useful and noteworthy. in this paper, we present a modified spectrum graph with multiple edge types, denoted as gmet, derived from to model exd spectra. amino acid combinations (aacs), the order-independent amino acid composition information of a peptide, and peptide tags have already been integrated in our previous model 73 .",UTILIZE,USE
201883543,239500182,"urposes. for each application, we recorded the permissions that were declared at the installation on the device of appaware users. the third step was to analyze the dataset with the apriori algorithm (using the tool weka 15 ), with different parameters, in order to group the applications according to their similarity of requested permissions. apriori is a technique used in association rules minin",UTILIZE,USE
9770734,10364505,"erew pram processors in o(lg n lg k) parallel time. proof. the algorithm that we use is a well-known algorithm whose main idea is attributed to boruvka 17 and was described in its parallel form in . the analysis however and the time-processors bounds for the bipartite-mst problem are new. first, let us give some definitions. a pseudotree is a directed graph in which each vertex has outdegree on",UTILIZE,USE
60944903,60312666,"ting the relevant phonemes) and then each utterance is recognized by finding the mapping from word hmms to the speech signal that maximizes the log-likelihood of the utterance given the set of models . in our algorithm, hmms constructed from motif seeds (i.e., a local maximum in density space along with its k-nearest neighbors) take the place of the word models. in this approach, the motif candida",NOTUTILIZE,MENTION
81588053,79171289,"programming models simplify the challenging tasks of parallel programming by offering powerful abstractions and by hiding the low level details of synchronisation and coordination from the programmer . writing parallel programs using these models usually involves only small changes to the sequential algorithm and therefore does not obscure the core computation. this comes, of course, at the expens",NOTUTILIZE,MENTION
71722041,70796142,"es) whose currents can be (in)directly metered by pmus. using topological observability as a criterion, optimal pmu positions have been pursued via simulated annealing 5 , or genetic algorithms 3 , . if the number of available pmus cannot provide a spanning tree, only incomplete observability can be afforded, and a tree search yields the pmu positions sought 30 . by extending topological (in)ob",NOTUTILIZE,MENTION
65720901,64493276,"the analysis is fairly straightforward. handling the details of the splits is a bit trickier. section 4 deals with the deterministic algorithm. as in the deterministic median algorithm of blum et al. , we represent sets as collections of sorted sequences. each sequence has length about lg(b n). the number of sequences is about n . we determine the median of the median of the sequences, call it",NOTUTILIZE,MENTION
39567374,38123286,"ords: a user prefers results covering all keywords. to reflect this preference, we apply the extended boolean model 4 to our ranking model. a resource is mapped to a point in an n-dimensional space n where n is the number of keywords. each dimension represents the relevance of a resource to the corresponding keyword. the relevance of a resource a is in inverse proportion to the distance from th",NOTUTILIZE,NOTALGO
58169216,57413283,"ant. for example, source localization algorithms 2 use time difference of arrival between comparable samples at different nodes, and structural monitoring algorithms estimate structural mode shapes by correlating comparable samples observed at different nodes. in either case, the loss of samples can adversely affect the accuracy of the algorithm. while many sensor network transport protocols ha",NOTUTILIZE,MENTION
202448734,240315388,"cting polygon-to-polygon intersection does not have the mentioned drawbacks. the algorithm we used to find out triangle intersections works moderately fast and it includes minimum number of divisions . to resolve collisions, we mark the cloth polygons intersecting with other polygons at each time step. the identifier of the intersecting polygons and the number of them are also stored. at each iter",UTILIZE,USE
8011329,8410512,"umber of vertices. 6 further results 6.1 the k-fold simplex method if d is a linear programming problem described by a convex polytope, then there is a very natural extension of the simplex algorithm that can be used to attack the segmentation problem corresponding to d. in the description of the algorithm, if (x 1 ; : : : ; x k ) is a k-tuple of vertices of d, by v(x 1 ; : : : ; x k ) we denote",NOTUTILIZE,MENTION
29587280,30264991,"a priori knowledge. a variety of approaches have been employed to enable better selection of reference genes. one approach is the use of statistical algorithms, for example, genorm 14 , best keeper , normfinder 20 , global pattern recognition 21 , and equivalence tests 22 , to evaluate the relative expression stabilities of genes from a pool of predefined lists of candidates. while this appro",NOTUTILIZE,MENTION
6708862,7009207,"o be as large as the theoretical step. 4.4 polynomial complexity if r 0 in this section we show that, with suitable step size, the classical primal--dual affine scaling algorithm of monteiro et al. can be applied to ncps satisfying conditions 2.2 and 3.2 with a polynomial complexity bound. we believe that this is the first proof of polynomial convergence of the affine scaling algorithm for ncps",NOTUTILIZE,MENTION
2791768,2907049,"e property is lost. indeed, there exist starting points arbitrarily close to certain invariant subspaces for which parallel evolution of p rqis results in convergence to a di erent invariant subspace . second, parallel evolution of p rqis without orthogonalization is very prone to column merging in the course of the iterations. one can imagine implementing only a few steps of algorithm 4.2 and the",NOTUTILIZE,NOTALGO
84703818,81787520,"gure 1) and uncertainties in calibration (length of the baseline etc.) and camera alignment. the resulting uncertainty is commonly modeled as zeromean gaussian, although this is just an approximation , 5 . algorithms for visual motion estimation can either simply ignore this error model or exploit it to produce more reliable results. how to achieve that is shown in the rest of this section. let x",NOTUTILIZE,MENTION
39865073,38405472,"key establishment model for wrt here we model authentication and key establishment goals of a wrt protocol (denoted as within the model). our definitions extends the classical two-party model from . 4.1 communication model protocol participants and long-lived keys we consider a home network h, a mobile device m registered with h, and a foreign network f as participants of . in practice h and f",NOTUTILIZE,NOTALGO
14788639,15859068,n mechanism by using signal notification in the future. the resource adaptive processing model and its implementation in rbed were validated with a real case study applied to adaptive control systems . here we present some basic experiments that demonstrate how the heuristic algorithm works. the experiment shows the resource adaptation results as the offered workload changes. the workload consists,NOTUTILIZE,MENTION
31416778,32025575,"desired output. we denote for development of the algorithm for adapting layered networks of adaline with hard limiting quantities. the algorithm is an extension of the original madaline adaption rule is called madaline rule ii, mr ii, the idea is to adapt the network to properly respond to the newest input pattern 4 . when training the network to respond correctly to the various input patterns,",NOTUTILIZE,MENTION
125036857,112544535,"rom earlier improvements in query complexity: they rely on quantum algorithms such as those of (in chronological order) bernstein and vazirani 28 , simon 134 , shor 133 , grover 72 , and ambainis . in section 2.1 we describe these quantum property testers and the improvements they achieve over classical testers. some of the properties considered are very natural, and some of the improvements a",NOTUTILIZE,MENTION
13481159,14465570,"so very simple, uses the concept of population well, and is able to find pareto solutions including the concave region just in one run, there have been many researches based on the population concept . however, there are also weaknesses in this algorithm. one is the biasing phenomenon: final solutions have a tendency to be located on the edge of the pareto frontier. also the performance of this al",NOTUTILIZE,MENTION
201918073,239550254,"onds to the de novo sequencing problem for any desired set of ion types. b. integer linear programming formulation our algorithm is based on the following integer linear programming (ilp) formulation , which is very similar to the one floudas and dimaggio used for their tool pilot 11 . our formulation models the problem by means of zeroone variables for each edge. we put the score of each node on",UTILIZE,USE
30210819,30930018,"ll explore all vertices of a graph efficiently, even if the graph is dynamically changing during the covering procedure. other algorithmic applications where random walks have been used are searching , routing 18 , gossiping 16 and self-stabilization 12 etc. probably the first theoretical applications of the cover time traces back to aleliunas, karp, lipton, lov sz, and rackoff 2 . it was sh",NOTUTILIZE,MENTION
11366343,12146322,"tape was analyzed to determine whether or not each hypothesis was mentioned. since the data we were able to gather was rather sparse (15 data set), we used the constraint-based pc learning algorithm , which allowed us to incorporate the prior knowledge of structure and of parameters. the student model is used to reason about the state of knowledge of each student, as well as about problem solving",UTILIZE,USE
10658024,11346358,"ordering, but when asvalue is decremented, it may nondeterministically become less than the next lowersvalue in the state or equal to it. even though the algorithm was originally implemented in spin , it became very tedious to specify the different conditions that the algorithm would experience using spin s restricted syntax. spin adopts a concurrency model that is similar to the one used in hoar",NOTUTILIZE,MENTION
18575768,19765998,"layed, the answer may be outdated where objects are continuously changing their locations. existing techniques for handling continuous spatiotemporal queries in location-aware environments (e.g., see ) focus on developing specific high level algorithms that utilize traditional database servers. in this paper, we go beyond the idea of high level algorithms, instead, we present a continuous query pr",NOTUTILIZE,MENTION
193658072,170026197,"patterns of length up-to 3. the algorithm failed to finish after six hours of computation. the extended algorithm with two stage mining next, we applied the extended algorithm used in our prior work with two stage mining and configured the algorithm to generate frequent patterns of length up-to 3. the algorithm finished in about 2.5 hours. unfortunately, it returned several thousands of patterns",UTILIZE,EXTEND
85435311,82396393,"time system originally developed for shilpe 8 . the shilpe runtime system uses the incremental attribute evaluation algorithm developed by hudson 4 for the higgens user interface management system . the higgens uims was used in an interactive editor for graphstructured music documents. in contrast, proteus assumes that its documents are tree-structured, but this di erence is not important to th",NOTUTILIZE,MENTION
68551278,67175098,"ce of these runaway modes suggests that the truncated equations of the form (1) may not correctly predict the qualitative behavior of the solutions of the original true dynamical delay-type equations that involve the retarded time tr t r c. moreover, the existence of runaway modes can cause serious difficulties for numerical integration in addition to the problems associated with the inaccura",NOTUTILIZE,NOTALGO
41725993,40117282,", we illustrate how case based decisions can be supported. finally, we draw our conclusions, point to issues of future work and mention some related work. this paper is an extended version of 2 and and presents the formal details of the generation, model transformation and evaluation. 2 laws, regulations, rules laws, regulations and rules determine the degree of freedom and possible boundaries",NOTUTILIZE,NOTALGO
16921271,18069459,"metrical fit and hydrophobicity, but does not have optimal molecular mechanics force fields and desolvation parameters that can eliminate false positives. as a result we applied a rescoring algorithm to the",UTILIZE,USE
83664009,80893434,"where r has low rank. another line of work has been initiated by the generalized lanczos algorithm of elsner and ikramov 13 , which can be considered an extension of the hermitian lanczos algorithm to normal matrices, where aa a a, or, equivalently, a p(a) for some polynomial p (see 22 for numerous additional equivalent definitions). hence a normal matrix is i-normal(t) for some non",NOTUTILIZE,MENTION
30123011,30837525,"opers. by using this commit information, we can see which developers were collaborating and on which files. further details of the email and repository mining processes can be found in our prior work . 4.3 finding community structure to find and quantify the latent community structure that exists in the oss networks, we have created a variant of the newman algorithm 3 50 . the goal is to partitio",NOTUTILIZE,NOTALGO
42276789,40644332,"outine dijkstra(g,i,f) computes the least distance between nodes i and f in graph g. the subroutine intersecthalfplanes(h 1 ,...,h n ) computes the intersection of the half planes h 1,...,h n . the time complexity of the above algorithm is o(n3logn), where n is the number of edges in the environment. the subroutine mvgconstruct(s,e0) constructs the modified visibility graph of the environm",NOTUTILIZE,MENTION
82461636,79930254,"yptography, where an algorithm s internal processing data is unavailable to an attacker. the white-box environment puts hard additional restrictions on implementations of the cryptographic algorithms . in traditional cryptography, a black-box attack describes the situation where the attacker tries to obtain the cryptographic key by knowing the algorithm and monitoring the inputs and outputs, but w",NOTUTILIZE,MENTION
66462108,65225718,"the image which results from mapping the face onto the reference face. 2 2d morphable face model our algorithm is based on the morphable face model introduced by beymer et al. 1 , beymer and poggio , poggio and vetter 8 and developed further by bianz and vetter 3 , vetter and troje 12 . on the assumption that the pixelwise correspondence on a facial image has already been established, a give",UTILIZE,EXTEND
103881035,96886533,", curriculum and pupilsage,sb. exploiting an open and flexible system (3 ) for the management and presentation of materials on the culturalsheritage,sin (4) we extended the original general approach ( ; morreale et al., 2000) to a case wheresdidactic itineraries (fig. 2) are used to introduce and integrate scientific and cultural topics (morreale, 2000) assindicated in a).swith reference to fig. 2:",UTILIZE,EXTEND
202099972,239818461,"ance improvement that our seed scheduling algorithm may achieve, after showing why scheduling at the seed is important to reduce the time to download. moreover, we adapt the analytical fluid model in so it is valid even during the transient (initial and churn) phases, capturing the effect of seed scheduling, and we show that a smarter seed scheduling increases the chances that leechers will more",UTILIZE,USE
11609339,12413479,"able software has always been advocated in preference to authors re-inventing the wheel. so, for example, routines from the lapack anderson et al. 1999 , linpack dongarra et al. 1979 and eispack ( and garbow et al. 1977 ) software libraries are commonly used to solve linear algebra subproblems within an algorithm code. the sources to all such auxiliary routines were included with every algor",NOTUTILIZE,MENTION
9907237,10513530,"zation delay from 2t to t . our scheme is independent of the coterie being used. k is p n if we use maekawa s quorum algorithm 7 , and k becomes log n when we use agrawal and abbadi quorum algorithm . moreover, the redundancy in the quorum can increase the resilience to site and communication link failures. the rest of the paper is organized as follows. section 2 describes the system model. in se",UTILIZE,USE
42006410,40400248,"on through a differentiated mac layer. woo and culler woo and culler 2001 propose an adaptive rate control scheme to achieve fairness among the nodes with different distances to a base station. li proposes a slf message scheduling algorithm to exploit spatial channel reuse, so that deadline misses can be reduced. carley carley et al. 2003 designs a periodic message scheduler to provide a co",NOTUTILIZE,MENTION
56987950,56316102,"clustering with the smallest l-cost value. in our experiments, we chose p 10, because for p 10 we observed no significant decreases in the objective function. 7.2 thelocal algorithm bonchi et al. showed that not only is problem 2 nphard to solve, but it is also np-hard to approximate. therefore, we are content with efficient heuristics to minimize the l-cost objective function. in this sectio",NOTUTILIZE,MENTION
235995,251437,"excess capacity that can be devoted to respond to increases in client load. 2.2 finding the right configuration given a fitness function, we then use a genetic algorithm to find quot;good quot; confi . in particular, we use bit appears in the 23nd ieee international symposium on reliable distributed systems, 2004 4 ) lmax 0 lmax 0 figure 1. fitness function used for our prototype uddi service. l i",UTILIZE,USE
7884698,8264105,ith mlps: it yielded considerably better results than the basic version. pseudoloss-adaboost was however not useful for the diabolo classifier since it uses a powerful discriminant learning algorithm . table 2: online digits test error rates for boosted mlps architecture 22-10-10 22-30-10 22-50-10 version: r e w r e w r e w bagging: 500 it 5.4 2.8 1.8 adaboost: 100 it 2.9 3.2 6.0 1.7 1.8 5,NOTUTILIZE,MENTION
202779602,240791613,"ian classifier from a set of feature vectors comprises two steps: (i) the structure learning and (ii) the probability parameter estimation. for structure learning, we apply the algorithm chow and liu which reduces that problem to the finding of a minimal spanning tree using the conditional mutual information content (mic) between the distributions of two features as edge weights. to avoid the ins",UTILIZE,USE
39352953,37915138,"lery image. in this paper, we use two statistics produced by the permutation tool: the mean recognition rate with a 95 confidence interval and the probability of one algorithm outperforming another . the image list used by the tool 1 contains 4 images of each of the 160 subjects. one image of every subject is selected to the gallery set and another image to the probe set on each permutation. the",UTILIZE,USE
39466889,38020380,"erage degrees 8,16, and 20. 5.2 non-udgs our algorithm does not crucially rely on the graph being a unit-disk graph, but also tolerates deviations e.g. inspired by the so-called quasi-unit-disk-graph . in our model we have a lower bound rlow as well as an upper bound rup for the communication radius. two nodes at distance at most rlow can always communicate with each other whereas for nodes at dis",UTILIZE,EXTEND
26638326,27330681,"the rest of this section will be devoted to step 2 of the above procedure. recall that we are trying to solve the congruence y m (mod n) where n p p p. we apply the extended euclidean algorithm to n and m as follows. set n0 n, n1 m, and perform the euclid s algorithm for calculating gcd(n, m): n0 q1n1 n2 n1 q2n2 n3 . . nr 1 qrnr nr 1 nr qr 1nr 1 0 for each 2 i r 1",UTILIZE,EXTEND
6046781,6269856,"22) while this approximation is coarse, it causes value iteration to scale exponentially better to large state spaces than the full pomdp solution, while still exhibiting good performance in practice . figure 11 shows an example trajectory calculated by the coastal navigation algorithm for the center region of the museum. the goal of motion is to reach a target location with high probability. by c",NOTUTILIZE,NOTALGO
156820522,137922513,"ough usually negligible in the vicinity of a stable operating point, may potentially lead to a large scale cascading failure if the power system operates close to a saddle-node bifurcation point 1 , . early detection and mitigation of such failures is a problem of utmost importance in contemporary world of constantly increasing power demand, where power grids often operate in a precritical regime",NOTUTILIZE,NOTALGO
26288696,27007021,"d software. furthermore, it is also possible to generalize these preconditioners for the purpose of nonlinear preconditioning, similar to the additive schwarz preconditioned inexact newton algorithms . the idea of the fully coupled methods for saddle point problems is not new, and the methods have been studied in the context of multigrid methods 5 . according to the multigrid results 23, 24, 25",NOTUTILIZE,MENTION
24694553,25546324,"drawn from the first class of approaches in which iterative improvements are made toward a local minimum. examples of this type of algorithm include active shape models 4 , obj cut 13 , level sets etc. in contrast, the algorithm proposed here belongs to the second type of variational algorithm in the sense that it will be possible to achieve a global minimum (of the binaryrelaxed problem) with",NOTUTILIZE,MENTION
24833558,25674305,"cess energy consumption state of each node. when all the nodes are allowed infinite average power, the eabp scheduler simply reduces to the queuelength based back-pressure scheduler. in a recent work , the notion of virtual power queue is introduced, and an energy constrained control algorithm (eeca) is proposed, which is aware of the energy consumptions. it has been shown to be a throughput optim",NOTUTILIZE,MENTION
75710403,74166296,"loying the majorizationminimization scheme (see 32 34 ). again initiating from the dual form, chambolle 19 proposes a slightly different gradient-based model; finally, similar algorithms 23 , suggest graph-cut technique to solve the same problem. we refer to 35 for an extensive overview of recent algorithms. it is important to note that generalized tv can be combined with the more gen",NOTUTILIZE,MENTION
11150084,11903983,"ample provider that implements the naive bayes algorithm. netz 18,19 presents an useful overview that describes the ole db for dm technology. siedman brings out an excellent reference to sql for dm . however, the task of creating a provider and implementing an algorithm remains complex due to the lack of discussion about experiences in doing this work. the main objective of this paper is to desc",NOTUTILIZE,MENTION
12002102,12846687,"rious sample correlations need to be attenuated. kalman filter variants proposed to address the effects of sampling variability on filter performance are given by square-root kf (bishop et al., 2001; ), double enkf (houtekamer and mitchell, 1998; leeuwen, 1999), and adjustment kf (anderson, 2001). we will not delineate the specific computational algorithms of these filter variants here. rather, ou",NOTUTILIZE,MENTION
38662695,37269698,"mum element in the sub-array a i, j occurs; i.e., rmq a(i, j) argmin i k j a k . this fundamental algorithmic problem has numerous applications, e.g., in text indexing 1,15,35 , text compression , document retrieval 30, 36, 41 , flowgraphs 19 , range queries 39 , position-restricted pattern matching 8 , just to mention a few. in all of these applications, the array a in which the range mi",NOTUTILIZE,MENTION
19259767,20460582,"depth-first search strategy to mine frequent connected subgraphs. 9sgspan is a main memory algorithm and if the entire graph does not fit in main memory, graph-based data projection as in prefixspan is applied and then gspan is performed. 2.3.1 dfs coding figure 2.2 gspan a depth first search is conducted on a graph to generate dfs trees. multiple dfs trees can exist for a graph because the root",NOTUTILIZE,MENTION
17918890,19102352,"ed by the actor and is called the critic. we briefly discuss the state-value function and policy update used in the actor-critic algorithm. the algorithm s details about the algorithm can be found in . 1) state-value function update during the on-line adaptation, the state-value function v ( s ) is unknown and must be estimated on-line. recall the recursive form in eq. (8) for the computation of t",NOTUTILIZE,MENTION
1116841,1190759,"ule, we can apply proposition 3.3. hence the algorithm scu decides unifiability of stratified context unification problems. 2 corollary 7.3. solvability of one-step rewrite constraints (as defined in ) is decidable. remark 7.4. the complexity estimation for stratified context unification that follows from the algorithm scu is rather bad: there are polynomially many steps that may increase the size",NOTUTILIZE,NOTALGO
34204148,34182050,"et al., 2007), which defines a complete hardware and software architecture, integrating a variety of different sensors and data analysis algorithms, for detecting and predicting landslide activity. ( ) proposes the interesting idea of a wireless network based on sensor columns , integrating both surface and underground sensors, as well as specifically conceived data analysis and collection algori",NOTUTILIZE,NOTALGO
11165491,11921544,"rs. all terms that are already part of the old query (either exactly or in a stem-equivalent form) are removed from the vectors. the results are merged using the normalized comb6 sum fusion algorithm sf94 . from the merged term vector, the best 10 candidates are taken and added to the old query with query-specific term weights qt 0.3 scoret , (5) where scoret is the feedback score of the ter",UTILIZE,USE
448133,479186,"ransformation phase is coupling our general semantic processing with semantic processing tailored for an encountered domain. this could include extending the dublin core processing proposed by little by including the conclusions it determines in clustering. at later processing, one could design communicative devices specifically for presenting concepts that these techniques generate. a task for t",NOTUTILIZE,MENTION
166168964,147760199,"is one of the most exploited examples. 1 it has three branches, which are characteristic for all other solutions. much later the pf solution for the parabolic branch was found 5 , 6 . it was shown that the other two branches lead to the emden-fowler equation 8 and some exact solutions were proposed 9 . solutions which obey an equation of state have constant pressure and density, which is eq",NOTUTILIZE,NOTALGO
