source,citeEnd,sectionName,citeStart,string,label,label_confidence,citingPaperId,citedPaperId,isKeyCitation,id,unique_id,excerpt_index,label2,label2_confidence
explicit,154.0,,147.0,"Unlike most non-reference SNP calling protocols, UNEAK does not require a partially sequenced genome, contigs from additional sequencing platforms [17–20], or a transcriptome to serve as a pseudo reference genome [21].",background,0.7529,b8a18619f2a81108397e4fbd5faba89e29755dc0,94660605276e5907b7eddc185f931fd9dc8e483e,False,b8a18619f2a81108397e4fbd5faba89e29755dc0>94660605276e5907b7eddc185f931fd9dc8e483e,b8a18619f2a81108397e4fbd5faba89e29755dc0>94660605276e5907b7eddc185f931fd9dc8e483e_0,0,,
explicit,105.0,Discussion,84.0,"The genetic differentiation in PT is comparable to that observed in Castelvolturno (Spagnuolo et al. 2007), apart from a lower
number of haplotypes in the first than in the second (12/35 and 43/45, respectively).",result,0.6196,291ca965a80c0b484e70533599b2898f3c9b7cf7,63daf1741972395162371e6e9bf12348828cfe44,False,291ca965a80c0b484e70533599b2898f3c9b7cf7>63daf1741972395162371e6e9bf12348828cfe44,291ca965a80c0b484e70533599b2898f3c9b7cf7>63daf1741972395162371e6e9bf12348828cfe44_12,12,supportive,0.6196
explicit,151.0,1 Introduction,47.0,"Several plans to unlock subglacial lakes exist ( Siegert et al. , 2004; Inman, 2005; Siegert et al. , 2007; Schiermeier , 2008; Woodward et al. , 2009) and valuable knowledge will be available as soon as direct samples of subglacial water and sediments are taken.",background,0.617,f14e762b9fac73b60a201d23b8b724a6c7746cf6,52b9ca6169381630781a1fe69651d8f77f22036a,False,f14e762b9fac73b60a201d23b8b724a6c7746cf6>52b9ca6169381630781a1fe69651d8f77f22036a,f14e762b9fac73b60a201d23b8b724a6c7746cf6>52b9ca6169381630781a1fe69651d8f77f22036a_0,0,,
explicit,120.0,Methods,106.0,Species living solitary or in dispersed groups are assumed to exhibit polygynandrous mating systems (e.g. Kappeler 1997b; Eberle and Kappeler 2002; Radespiel et al. 2002) and were thus lumped in one category with species living in cohesive groups.,background,1.0,6c0d40cfabb567805bef3f50b7af4549e66019fd,98cc989e358d6ff824272048e1030fda47e6e544,False,6c0d40cfabb567805bef3f50b7af4549e66019fd>98cc989e358d6ff824272048e1030fda47e6e544,6c0d40cfabb567805bef3f50b7af4549e66019fd>98cc989e358d6ff824272048e1030fda47e6e544_3,3,,
explicit,163.0,1. Background,160.0,"A large number of possible routes can exist between any two compounds, particularly those that feature in multiple pathways, and so tools such as KEGG PathComp [6] have been created to automatically perform these searches quickly and efficiently.",method,0.6274000000000001,33f949eec7518a3ea7892e0d7fd80da89ae1664b,094b91f864d274811b503feff3a3ec0f89c86cb3,True,33f949eec7518a3ea7892e0d7fd80da89ae1664b>094b91f864d274811b503feff3a3ec0f89c86cb3,33f949eec7518a3ea7892e0d7fd80da89ae1664b>094b91f864d274811b503feff3a3ec0f89c86cb3_1,1,,
explicit,27.0,METHODS,19.0,pclk-1::clk-1 ∆MTS (13-187)::gfp was generated by mutagenesis of the pclk-1::clk-1::gfp plasmid.,method,1.0,a957bb986d6d80321c4de34334b68d080da651f3,de7f14901918ff72f5f27b00f60996e6fd513cf6,True,a957bb986d6d80321c4de34334b68d080da651f3>de7f14901918ff72f5f27b00f60996e6fd513cf6,a957bb986d6d80321c4de34334b68d080da651f3>de7f14901918ff72f5f27b00f60996e6fd513cf6_3,3,,
explicit,233.0,,229.0,"A reduced clearance capacity of triglyceride-rich particles from the plasma could be the result of reduced efficiency of endovascular lipolysis due to reduced levels of lipoprotein lipase (10, 14), abnormal lipoprotein particles (15), or elevated levels of apoC-III (16–18).",background,1.0,fc696f76e0f779e40d825890dbb25e9e47ca4b48,5ce3f04999476cd3a1af82202ca8f511a2f4b6fc,True,fc696f76e0f779e40d825890dbb25e9e47ca4b48>5ce3f04999476cd3a1af82202ca8f511a2f4b6fc,fc696f76e0f779e40d825890dbb25e9e47ca4b48>5ce3f04999476cd3a1af82202ca8f511a2f4b6fc_2,2,,
explicit,191.0,Methods,171.0,"Those with alcohol dependence ever in lifetime met at least three symptoms of maladaptive pattern of alcohol use leading to clinically significant impairment or distress (Sheehan et al., 1998; American Psychiatric Association, 2000).",method,,68150da5b1ef20cf9ab8baa217f8588ba1cabcc6,e531b9821e39c1e1aa2df1641774ba31af736913,False,68150da5b1ef20cf9ab8baa217f8588ba1cabcc6>e531b9821e39c1e1aa2df1641774ba31af736913,68150da5b1ef20cf9ab8baa217f8588ba1cabcc6>e531b9821e39c1e1aa2df1641774ba31af736913_0,0,,
explicit,479.0,,476.0,"RT-PCR and expression analysis RNA isolations fromASCs and endothelial cells of 7 different patients were carried out using QIAmp RNABlood Mini Kit (Qiagen), and cDNAs were generated from 40 ng of RNA using the High-Capacity cDNA Reverse Transcription Kit (Applied Biosystems); quantitative real-time (qRT)-PCR was carried out with an ABI Prism 700 platform as previously described (Martin-padura and colleagues) using primers and probes from the TaqMan Gene Expression Assay (5).",method,0.626,33faf9c0b0ea2292ec82800186ca82e54b087ecf,3c5f1e4b17a53cc4636cb9994b1c12fa0a409a47,False,33faf9c0b0ea2292ec82800186ca82e54b087ecf>3c5f1e4b17a53cc4636cb9994b1c12fa0a409a47,33faf9c0b0ea2292ec82800186ca82e54b087ecf>3c5f1e4b17a53cc4636cb9994b1c12fa0a409a47_2,2,,
explicit,179.0,Overview of the HDAC family,160.0,"Moreover HDAC1 is not crucial for enzymatic function of HDAC2 in embryonic stem cells, however overexpression of HDAC2 cannot compensate for the loss of HDAC1 (Lagger et al., 2002).",background,0.7586,ac98889274074aaffe68806613f94400764cc392,e79c496d57be7fd821df67996a40c5579ed81450,True,ac98889274074aaffe68806613f94400764cc392>e79c496d57be7fd821df67996a40c5579ed81450,ac98889274074aaffe68806613f94400764cc392>e79c496d57be7fd821df67996a40c5579ed81450_4,4,,
explicit,146.0,INTRODUCTION,91.0,"Imaging studies showed reduced activation of visual cortices during vestibular stimulation (Brandt et al., 1998; Brandt, 1999; Bense et al., 2001), and this was hypothesized to be a cortical mechanism contributing to stabilize visual images during self-motion, along with brainstem reflexes (such as the vestibulo-ocular reflex).",background,1.0,62f4090ee7f18469bbfd724d938e442840e77ec6,667f721182d26f9c9d0427a90310068b81256622,False,62f4090ee7f18469bbfd724d938e442840e77ec6>667f721182d26f9c9d0427a90310068b81256622,62f4090ee7f18469bbfd724d938e442840e77ec6>667f721182d26f9c9d0427a90310068b81256622_1,1,,
explicit,112.0,4.1. Experimental setup,108.0,"Room impulse responses from the location of speech source to microphones are modeled by image-source method [13], and a Matlab code implementation [14] is used to generate the microphone array data.",method,,fbe2b4790a395c4775feeeb95809b4714d2480cf,3bdf4d35ec0e7e93a775b55ac28bdc28f6582584,False,fbe2b4790a395c4775feeeb95809b4714d2480cf>3bdf4d35ec0e7e93a775b55ac28bdc28f6582584,fbe2b4790a395c4775feeeb95809b4714d2480cf>3bdf4d35ec0e7e93a775b55ac28bdc28f6582584_0,0,,
explicit,141.0,A. Scheduling and Module Placement,137.0,A simulated annealing-based heuristic approach has been developed to solve the NP-complete problem in a computationally efficient manner [53].,method,1.0,a6bce68d6e6f801e4244bf91d476a4fff40ea56f,63ad8c9f553efc04a66e98c4552cc36727df6ba6,False,a6bce68d6e6f801e4244bf91d476a4fff40ea56f>63ad8c9f553efc04a66e98c4552cc36727df6ba6,a6bce68d6e6f801e4244bf91d476a4fff40ea56f>63ad8c9f553efc04a66e98c4552cc36727df6ba6_0,0,,
explicit,547.0,INTRODUCTION,105.0,"The right maxilla of Bahinia preserves the morphology of the snout and an integral segment of the orbit (Kay et al. 2004: Figure 8). The specimen is full of cracks and has probably suffered some distortion via bilateral compression and displacement of fragments high up between the orbit and nasal aperture. nevertheless, it appears to preserve a faithful approximation of the shape of the lateral aspect of the face, especially in the maxillary region between toothrow and orbit. The segment of the inferior orbital margin that Kay et al. (2004) used as a basis for judging orbit size remains fairly intact.",background,1.0,9242171373f7b6fda7bb414c78bffabb73a31ac0,7625e01b6737feac8b8602fc2f8e685ae4c178dd,True,9242171373f7b6fda7bb414c78bffabb73a31ac0>7625e01b6737feac8b8602fc2f8e685ae4c178dd,9242171373f7b6fda7bb414c78bffabb73a31ac0>7625e01b6737feac8b8602fc2f8e685ae4c178dd_0,0,,
explicit,80.0,2.1. The complete experiment protocol,60.0,More details about the acquisition protocol can be found in Ferizi et al. (2015).,background,0.7592,0927b46dae26d50446b76400c7f669600e2d57ae,4ee1aefaf7c07decdcccca52c96e75b434be76c3,False,0927b46dae26d50446b76400c7f669600e2d57ae>4ee1aefaf7c07decdcccca52c96e75b434be76c3,0927b46dae26d50446b76400c7f669600e2d57ae>4ee1aefaf7c07decdcccca52c96e75b434be76c3_3,3,,
explicit,4.0,Introduction,0.0,[20] estimate that over the course of a year a victimized child suffers a mean number of three different kinds of victimization.,background,0.6119,93aa4a1db7fef45f3780fc297927c6504c0bd7ab,265d60df00f11dbded51abd771f94f70db42560a,True,93aa4a1db7fef45f3780fc297927c6504c0bd7ab>265d60df00f11dbded51abd771f94f70db42560a,93aa4a1db7fef45f3780fc297927c6504c0bd7ab>265d60df00f11dbded51abd771f94f70db42560a_16,16,,
explicit,273.0,Results,252.0,"…of ER-mitochondria intersections within cells, and that Spire1CΔKIND-mediated disruption of mitochondrial fission (see Figure 4C, right panel) could be due to a reduction in ER-mediated mitochondrial constriction in these cells (Friedman et al., 2011; Korobova et al., 2013; Murley et al., 2013).",background,1.0,929a7548464ce1d9d785abbe35da34842c0133e6,21096eb950bdff77308ad3924d69b681589bdc91,True,929a7548464ce1d9d785abbe35da34842c0133e6>21096eb950bdff77308ad3924d69b681589bdc91,929a7548464ce1d9d785abbe35da34842c0133e6>21096eb950bdff77308ad3924d69b681589bdc91_10,10,,
explicit,305.0,Methods,302.0,"To determine whether the arcometer constitutes a reliable method, data collection was organized so as to provide three types of information: (1) the validity of the instrument based on a comparison of the measurements obtained with the arcometer and X-ray (n=52) on the same day and in the same place; (2) the intra-evaluator reproducibility of the instrument based on the comparison of the measurements obtained with the arcometer by the same evaluator on two occasions at an interval of seven days (n=15); and (3) the inter-evaluator reproducibility of the instrument based on the comparison of the measurements obtained by two different evaluators on the same day and in the same place (n=30).",method,1.0,76fdcc83e446855c9ca52fabf3e180a6db9cb2c1,d7935a176b1433171aba56c861a17354a034fed0,True,76fdcc83e446855c9ca52fabf3e180a6db9cb2c1>d7935a176b1433171aba56c861a17354a034fed0,76fdcc83e446855c9ca52fabf3e180a6db9cb2c1>d7935a176b1433171aba56c861a17354a034fed0_5,5,,
explicit,164.0,Discussion,144.0,The rounded and ovoid cell phenotype in tendon and ligament becomes more prominent close to the bone (origin and insertion regions) in ligament (Duthon et al. 2006) and at the osteotendinous junction in tendon (Docking et al.,background,0.7702,7045c43210928f3f1a612bcf147a34ddd31f413c,26ed24362a7a1e4cbc3a97451f8f2eaeff0376c6,False,7045c43210928f3f1a612bcf147a34ddd31f413c>26ed24362a7a1e4cbc3a97451f8f2eaeff0376c6,7045c43210928f3f1a612bcf147a34ddd31f413c>26ed24362a7a1e4cbc3a97451f8f2eaeff0376c6_1,1,,
acronym,1187.0,METHODS,1184.0,"The admission assessment included determining the risk factors for cerebral infarction,13,14 clinical ischemic stroke category (National Institute of Neurological Disorders and Stroke1), and disease severity using the National Institutes of Health Stroke Scale.15
 545
 Abbreviations
 AF = Atrial fibrillation
 LAA = Left atrial appendage
 LAA eV = LAA emptying flow velocity
 LAD = Left atrial dimension
 LAWV = LAA peak wall velocity
 ROC = Receiver operating characteristic
 SEC = Spontaneous echocardiographic contrast
 TEE = Transesophageal echocardiography
 TTE = Transthoracic echocardiography
 We defined patients who had no histories of AF and no documented AF on continuous electrocardiographic monitoring during hospitalization as the sinus rhythm group, patients who had histories of AF before admission and/or continuously documented AF on continuous electrocardiographic monitoring during hospitalization as having chronic AF, and patients who had AF at admission and recovered to normal sinus rhythm during hospitalization and/or showed sinus rhythm at admission and documented transient AF on continuous electrocardiographic monitoring during hospitalization as having paroxysmal AF.",method,,ade97b451cc7a8bfb06865dbd7a312ece7ac63df,4280c99d34e77d7bd4b097574ba4f76a80028c3c,False,ade97b451cc7a8bfb06865dbd7a312ece7ac63df>4280c99d34e77d7bd4b097574ba4f76a80028c3c,ade97b451cc7a8bfb06865dbd7a312ece7ac63df>4280c99d34e77d7bd4b097574ba4f76a80028c3c_0,0,,
explicit,192.0,2.4. Discussion,171.0,"These results support findings in the literature that describe deficits in explicit processing of dynamic emotional expression in individuals with ASD (Back et al., 2007; Lindner & Rosén, 2006), but preserved lipreading skills (De Gelder et al., 1991; Gepner et al., 2001).",result,0.738,45aaad1ce30b0ab97d335bf71b239a54c09f69f0,06689c4f9d8a2fa2d78a4a70301684e4e676c9fb,True,45aaad1ce30b0ab97d335bf71b239a54c09f69f0>06689c4f9d8a2fa2d78a4a70301684e4e676c9fb,45aaad1ce30b0ab97d335bf71b239a54c09f69f0>06689c4f9d8a2fa2d78a4a70301684e4e676c9fb_1,1,,
explicit,86.0,2.1 Kernel Conditional Exponential Family,60.0,"The KCEF is therefore an extension of the KEF introduced in Sriperumbudur et al., 2017.",background,1.0,c14687575d73745afea49899565009f12ae62dfb,5e57b8879a83e91af5daef8737ccda0c9556fd7e,False,c14687575d73745afea49899565009f12ae62dfb>5e57b8879a83e91af5daef8737ccda0c9556fd7e,c14687575d73745afea49899565009f12ae62dfb>5e57b8879a83e91af5daef8737ccda0c9556fd7e_15,15,,
explicit,366.0,CONCLUSIONS,354.0,"Although other studies have also demonstrated these findings (2,9,21), these results are contrary to more recent reports published from other institutions and joint registries which suggest functional outcome is inferior to that following primary TKR, with suggestion that it is actually similar to that following revision of a primary TKR at six-months (3,15,19,24).",result,0.7302000000000001,9e92fc73392d4aea262aa6bae77ab379c79b37b7,2521ee9b9ba1bf7dfd4341259b97f383827fecc9,True,9e92fc73392d4aea262aa6bae77ab379c79b37b7>2521ee9b9ba1bf7dfd4341259b97f383827fecc9,9e92fc73392d4aea262aa6bae77ab379c79b37b7>2521ee9b9ba1bf7dfd4341259b97f383827fecc9_6,6,supportive,0.49760000000000004
explicit,109.0,8 Methodology,99.0,"Although these methods were initially introduced into language processing for classification tasks [106, 107] many different NLP fields have adopted this idea to reduce the cost of training.",method,,3415b5b97525ad09bcb2b68bea8e2f225f55bb10,0acf1a74e6ed8c323192d2b0424849820fe88715,False,3415b5b97525ad09bcb2b68bea8e2f225f55bb10>0acf1a74e6ed8c323192d2b0424849820fe88715,3415b5b97525ad09bcb2b68bea8e2f225f55bb10>0acf1a74e6ed8c323192d2b0424849820fe88715_0,0,,
explicit,156.0,Results,153.0,This was surprising since sLex bearing LGALS3BP has been shown to be involved in the rolling of the ZR-75-1 breast cancer cell line on endothelial cells (8).,background,1.0,a69bb3e0deb2b7140547f114381ccac97a81fd16,878bcdda5eaa502eb6834d9366c9bf5746a1072a,True,a69bb3e0deb2b7140547f114381ccac97a81fd16>878bcdda5eaa502eb6834d9366c9bf5746a1072a,a69bb3e0deb2b7140547f114381ccac97a81fd16>878bcdda5eaa502eb6834d9366c9bf5746a1072a_0,0,,
explicit,163.0,DISCUSSION,159.0,"Previously, preeclampsia has been associated with intrauterine growth restriction, in the setting of dysfunctional placental vascular development and function (18).",background,0.7434000000000001,7ace5e826f416368e7c1512dfd513bdeb5cfd042,585dea47d4dd31132566ac0fb65d2bd864b417e6,False,7ace5e826f416368e7c1512dfd513bdeb5cfd042>585dea47d4dd31132566ac0fb65d2bd864b417e6,7ace5e826f416368e7c1512dfd513bdeb5cfd042>585dea47d4dd31132566ac0fb65d2bd864b417e6_0,0,,
explicit,157.0,Results,139.0,"…hair cells (which differ from ‘short’ hair cells with respect to the location of the stereovillar bundle within the apical hair cell surface; Smith et al., 1985) are present in the two species, we measured the distance of the stereovillar bundle from the hair cell border (in the…",background,0.7413000000000001,32f783b7f4771f754ddb7d4ac8c26688b25cf1c8,38f57995a5b7b37c041140c2c512dd36e2e93e38,True,32f783b7f4771f754ddb7d4ac8c26688b25cf1c8>38f57995a5b7b37c041140c2c512dd36e2e93e38,32f783b7f4771f754ddb7d4ac8c26688b25cf1c8>38f57995a5b7b37c041140c2c512dd36e2e93e38_4,4,,
explicit,287.0,,167.0,"Stem Cell Reports This is an open access arti without the use of transgenes remain dependent on fibroblast growth factor (FGF) or transforming growth factor b (TGF-b) (Chan et al., 2013; Gafni et al., 2013; Valamehr et al., 2014; Ware et al., 2014; Duggal et al., 2015; Qin et al., 2016), which is a major property of the primed state (Vallier et al.",background,1.0,800ec2373cfc2706baa123c57aeb06c4f8d2279c,46d8cc36dbf30b274aa7edbd36ed319556ea8047,True,800ec2373cfc2706baa123c57aeb06c4f8d2279c>46d8cc36dbf30b274aa7edbd36ed319556ea8047,800ec2373cfc2706baa123c57aeb06c4f8d2279c>46d8cc36dbf30b274aa7edbd36ed319556ea8047_3,3,,
explicit,123.0,2. Method,107.0,"Our proposed algorithm seeks to improve upon the performance of several existing algorithms, including ABS [47, 48, 18, 43], local principal component analysis (PCA) [5], local adaptive singular value cancellation (aSVC) [1] and non-local aSVC [1, Section 3.",method,,24762a41868d2e5eb8b6b8653a0e1ae0dfc502a7,a3d051f80632ac40d3f9226ee0c32dfd4e8a5f32,False,24762a41868d2e5eb8b6b8653a0e1ae0dfc502a7>a3d051f80632ac40d3f9226ee0c32dfd4e8a5f32,24762a41868d2e5eb8b6b8653a0e1ae0dfc502a7>a3d051f80632ac40d3f9226ee0c32dfd4e8a5f32_0,0,,
explicit,76.0,2. Methods,72.0,"The relationship between DNA content and absorbance at 600 nm is linear [17], allowing the amount of DNA in each unknown sample to be determined from the standard curve.",background,1.0,6828a9cc19290ccd8cc99ccc678a042b00d92125,26cad9596f887db0e87c493d022d871c144e42bd,True,6828a9cc19290ccd8cc99ccc678a042b00d92125>26cad9596f887db0e87c493d022d871c144e42bd,6828a9cc19290ccd8cc99ccc678a042b00d92125>26cad9596f887db0e87c493d022d871c144e42bd_0,0,,
explicit,158.0,Methods,128.0,"Trait data collection
 We used 10 plant functional traits related to growth, survival, and the response to environmental change (PeÃÅrez-Harguindeguy et al. 2013), including leaf area (LA; mm2), specific leaf area (SLA; mm2 g 1), chlorophyll content (measured by the SPAD device unit [see below]),‚Ä¶",method,,873945f3516489157adecf300a379199f50318b8,b414ce2f3a6659c611b53290caddf1035e498b5f,False,873945f3516489157adecf300a379199f50318b8>b414ce2f3a6659c611b53290caddf1035e498b5f,873945f3516489157adecf300a379199f50318b8>b414ce2f3a6659c611b53290caddf1035e498b5f_0,0,,
properNoun,99.0,Methods,89.0,"Lennard-Jones interactions were evaluated using a straight 1.2 nm cutoff for Gromos53A6, Gromos54A7, and Berger and a 1.0 nm cutoff for OPLS.",method,,618038afa72994de5cc4e64fee18cfe585bf0acf,aad1bafa15ffc618fcd587ab154876f0b081e885,True,618038afa72994de5cc4e64fee18cfe585bf0acf>aad1bafa15ffc618fcd587ab154876f0b081e885,618038afa72994de5cc4e64fee18cfe585bf0acf>aad1bafa15ffc618fcd587ab154876f0b081e885_0,0,,
explicit,71.0,4.2. Cracking at low applied load ratio,52.0,"Simulations of the beam-type specimens (Chen, 2001; Peters et al., 2002) were able to capture the stresses measured in the experiments.",background,1.0,682206d053d817b47f6786767f65d180bc074453,90577a932954ceb6fdde21170036eb606f8e27a3,True,682206d053d817b47f6786767f65d180bc074453>90577a932954ceb6fdde21170036eb606f8e27a3,682206d053d817b47f6786767f65d180bc074453>90577a932954ceb6fdde21170036eb606f8e27a3_5,5,,
explicit,220.0,4. Discussion,200.0,"Furthermore, the Obwegeser-Dal Pont method delayed the recovery period of hypoesthesia of the lower lip and was associated with a higher incidence of lower lip hypoesthesia than the Obwegeser method (Hashiba et al., 2007; Takazakura et al., 2007).",method,0.6052000000000001,ae96d2c340c29eb94b0fceb3f45c22b8a46ef3fb,888e61c2deabead3731e3b99d5ba5980fb997fcc,False,ae96d2c340c29eb94b0fceb3f45c22b8a46ef3fb>888e61c2deabead3731e3b99d5ba5980fb997fcc,ae96d2c340c29eb94b0fceb3f45c22b8a46ef3fb>888e61c2deabead3731e3b99d5ba5980fb997fcc_2,2,,
explicit,102.0,"MOLECULAR AND CELLULAR BIOLOGY, Apr. 2002, p. 2375–2387 Vol. 22, No. 7",94.0,"Transient expression of SV40 small t activates MEK and MAP kinase in a PP2A-dependent fashion (51, 53), but the precise role of PP2A in the Ras/MAP kinase pathway is unresolved.",background,1.0,ef1535a64b39c591db87e3d82fb7128a8f39480b,c923028caac7d0f58db911a22a89a003e10453bb,True,ef1535a64b39c591db87e3d82fb7128a8f39480b>c923028caac7d0f58db911a22a89a003e10453bb,ef1535a64b39c591db87e3d82fb7128a8f39480b>c923028caac7d0f58db911a22a89a003e10453bb_6,6,,
explicit,111.0,Discussion,99.0,"Some studies suggest a conservative approach (23, 24), while others support more radical treatment (18, 25, 26); there is, however, a lack of studies distinguishing between different types of oral infections.",result,,295119951ef459e61943e58eae2d1251b6db452a,c0e64c687abfbeb310eadf3149d68814d7f7a087,False,295119951ef459e61943e58eae2d1251b6db452a>c0e64c687abfbeb310eadf3149d68814d7f7a087,295119951ef459e61943e58eae2d1251b6db452a>c0e64c687abfbeb310eadf3149d68814d7f7a087_2,2,,
explicit,190.0,DISCUSSION,164.0,"…found in an apicolateral
898
D E V E LO
P M
E N T
region on cellularizing furrows, which is the region of the furrow to which membrane addition is known to occur (Lecuit and Wieschaus, 2000; Sisson et al., 2000; Pelissier et al., 2003), and furrow formation fails when Rab8 function is disrupted.",background,1.0,cf43ab7995bb90d374fddcf917685ae5c757c13f,c0e9eaec2955cf840c040baae65c4a25f1f6f126,True,cf43ab7995bb90d374fddcf917685ae5c757c13f>c0e9eaec2955cf840c040baae65c4a25f1f6f126,cf43ab7995bb90d374fddcf917685ae5c757c13f>c0e9eaec2955cf840c040baae65c4a25f1f6f126_1,1,,
explicit,145.0,Method,142.0,"Surveys, based on The Organisational Values Questionnaire (OVQ) developed by Reino [9] and Resistance to Change Scale (RTC) developed by Oreg [8], were sent out to 4 hospital wards in a medical clinic in Sweden.",method,,6b039f244b00aa01231fa2d926090a80588ed10c,83810c03324aad30451f497572b2b48c5e1fa937,False,6b039f244b00aa01231fa2d926090a80588ed10c>83810c03324aad30451f497572b2b48c5e1fa937,6b039f244b00aa01231fa2d926090a80588ed10c>83810c03324aad30451f497572b2b48c5e1fa937_0,0,,
explicit,139.0,Materials and Methods,113.0,"Thirty-one additional bindin sequences of E. viridis and 16 of E. vanbrunti (accession numbers AY451276–AY451323, McCartney and Lessios 2004) were included in the analyses.",method,1.0,1a5f3c7ce21bd8dafdc9a79b2741bcd5d7f4564e,1e553964ccc8ccc090450aaebe1c87aaacf9ec83,False,1a5f3c7ce21bd8dafdc9a79b2741bcd5d7f4564e>1e553964ccc8ccc090450aaebe1c87aaacf9ec83,1a5f3c7ce21bd8dafdc9a79b2741bcd5d7f4564e>1e553964ccc8ccc090450aaebe1c87aaacf9ec83_12,12,,
explicit,218.0,Methods,214.0,"MD simulations were carried out on the clusters of personal computers (CROW) at the National Institute of Chemistry in Ljubljana [34], using the CHARMM biomolecular simulation program [35] and CHARMMing web server [36].",method,,507a70138fcdb6a4514ff8d6b546ed8e819b4b89,fa9f8decfbad6c213c9ef21b892ea3206e84bca2,False,507a70138fcdb6a4514ff8d6b546ed8e819b4b89>fa9f8decfbad6c213c9ef21b892ea3206e84bca2,507a70138fcdb6a4514ff8d6b546ed8e819b4b89>fa9f8decfbad6c213c9ef21b892ea3206e84bca2_0,0,,
explicit,27.0,3 Related Work,22.0,The argument given in [112] for justifying extensionality is that phi(q) should hold like phi(p) because p and q have the same extension.,background,1.0,1140b4d267118df59afdcdbecf5ef00558219493,9983bc314c845a4265502072a7f2070b31d94f14,True,1140b4d267118df59afdcdbecf5ef00558219493>9983bc314c845a4265502072a7f2070b31d94f14,1140b4d267118df59afdcdbecf5ef00558219493>9983bc314c845a4265502072a7f2070b31d94f14_3,3,,
explicit,42.0,,39.0,"The techniques used in this field [3], [4], [5] have to do with agent-based models and simulations.",method,1.0,e48b0195b6a0324e8fb4fcccd106b98dfc077458,a97850cd91742d1af3d5d2db7fbea3929e1ac10f,False,e48b0195b6a0324e8fb4fcccd106b98dfc077458>a97850cd91742d1af3d5d2db7fbea3929e1ac10f,e48b0195b6a0324e8fb4fcccd106b98dfc077458>a97850cd91742d1af3d5d2db7fbea3929e1ac10f_0,0,,
explicit,60.0,Results and discussion,38.0,"Furthermore, Klepek et al. (2005) and Reinders et al. (2005) have shown that the promoter of the polyol transporter AtPLT5 from A. thaliana directs GUS and GFP expression along the vascular tissue of leaves and in sink tissues such as growing roots, developing siliques and anthers.",background,1.0,a5608143df2610625ed50a67e1804a6a2844a23a,df3a759de927488b093d18273eb11f04478f06ca,False,a5608143df2610625ed50a67e1804a6a2844a23a>df3a759de927488b093d18273eb11f04478f06ca,a5608143df2610625ed50a67e1804a6a2844a23a>df3a759de927488b093d18273eb11f04478f06ca_1,1,,
explicit,208.0,Introduction,122.0,"bioreactors belong to the genus Pseudomonas, either because of their natural growth or as a result of initial inoculation (Ergas et al. 1994, 1995; Mirpuri et al. 1997; Pedersen et al. 1997; Veir et al. 1996).",background,1.0,514a1cd1da8efb6e0cefba35ecc149cf12bcd0ae,1a47a322d0a4c756c713913bc0b37d8eb9e38349,True,514a1cd1da8efb6e0cefba35ecc149cf12bcd0ae>1a47a322d0a4c756c713913bc0b37d8eb9e38349,514a1cd1da8efb6e0cefba35ecc149cf12bcd0ae>1a47a322d0a4c756c713913bc0b37d8eb9e38349_3,3,,
explicit,784.0,,259.0,"This behavior has been observed in Calliphoridae under conditions of captivity (Dale and Prudot 1987) and in nature, where females lay eggs in the natural openings of cadavers or in wounds such that newly emerged larvae can quickly find a substrate for food (Byrd and Castner 2010). It is also observed that females eat meat after each oviposition; this behavior has been observed in many species of Diptera with anautogenous females, who need protein feed for the development of their ovarian follicles (Chapman 1975). The average number of ovipositions registered in this study was 3.65 ¬± 2.14, with a maximum of 9 batches/ female and 199 ¬± 45 (min 76, max 302) eggs/batch (n = 127), and a female required 16.6 ¬± 1.84 min for each oviposition event (n = 10). Dale and Prudot (1987) found similar results for C.",result,,5f32c395b6bffbe5c2807857e482f65dc72efab8,None,False,5f32c395b6bffbe5c2807857e482f65dc72efab8>None,5f32c395b6bffbe5c2807857e482f65dc72efab8>None_0,0,not_supportive,
explicit,152.0,Discussion,125.0,"Given INF2’s previously established role as a formin protein involved in ER-mediated mitochondrial constriction and division (Korobova et al., 2013, 2014; Hatch et al., 2014), we hypothesized that Spire1C could be working together with INF2.",background,0.7451,929a7548464ce1d9d785abbe35da34842c0133e6,21096eb950bdff77308ad3924d69b681589bdc91,True,929a7548464ce1d9d785abbe35da34842c0133e6>21096eb950bdff77308ad3924d69b681589bdc91,929a7548464ce1d9d785abbe35da34842c0133e6>21096eb950bdff77308ad3924d69b681589bdc91_3,3,,
properNoun,185.0,,147.0,"Identification of consensus driver genes Framing the stage of tumor as the unit of analysis, we used the following tools to identify driver genes: ActiveDriver[8], Dendrix[9], MDPFinder[10], Simon[11], Netbox[12], OncodriveFM [13], MutSigCV [14], and MEMo [15].",method,,e96f489087c7008fef70c2618dacd0ac84f6c277,0f90629e076c402f433b9e2833cff2754270cc54,False,e96f489087c7008fef70c2618dacd0ac84f6c277>0f90629e076c402f433b9e2833cff2754270cc54,e96f489087c7008fef70c2618dacd0ac84f6c277>0f90629e076c402f433b9e2833cff2754270cc54_0,0,,
