contextID,citationID,CONTENTS,LABELS
59224195,59885377," little work has been done to develop asymptotically exact methods for the Bayesian approach to this problem. But various approximate algorithms exist in the literature, often based on path sampling (=-=[6]-=-). Recently, [12] have shown that if exact sampling of X from e E(x,?) /Z(?) (as a density in (X, B)) is possible then a valid MCMC algorithm to sample from (1) can be developed. See also [14] for som",UNK_UNK
60343128,60978648,"total cost of the tree, without violating the delay constraints. Kompella et al. also proved the NP-completeness of the problem in their studies [32, 33]. There are optimal algorithms for the problem =-=[34]-=-, but these algorithms are complex and they are useful only as a reference to evaluate a heuristic solution for the problem. 2.2.2.1. Offline Heuristics. Kompella, Pasquale, and Polyzos [32, 33] propo",UNK_UNK
154629606,173778438," sample, only reads passing the quality filtering as matching pairs were retained and aligned to the whole P. persica reference genome Peach v1.0 using the Burrows-Wheeler Alignment Tool (BWA v0.6.2) =-=[48]-=-. The aln (IS linear-time algorithm) and sampe (all default options except -n 25 ",UNK_UNK
21767569,20557450,"terminate if the capacities are irrational! Moreover, in the limit, the flow found by the algorithm may not be maximum! An example of this bad behavior due to Ford and Fulkerson is reproduced in Wilf =-=[43]-=- (Chapter 3, Section 5). However, we can prove the following termination result which, for all practical purposes, is good enough, since only rational numbers can be stored by a computer. Theorem 5.10",UNK_UNK
165880034,187682937,"ion techniques to increase the likelihood that thessequence of state S correspond to an output O. One commonly used HMM training technique issBaum-Welch (EW) algorithm, introduced by L. Welch and Baum=-=[29]-=-. The algorithm performs twossteps in each iteration. The E-step evaluates the expected value of a complete-data log likelihood,sand next, the M-step maximizes the expected likelihood value from E-ste",UNK_UNK
37245367,38636301,"lly accelerate convergence in the sense that less computation is required to achieve nearly the same level of objective increase. However, ordinary (unrelaxed) OS algorithms such as OS-EM [6], RBI-EM =-=[8]-=-, and OS-SPS (or OSTR in a context of transmission tomography) [5] generally do not converge to an optimal solution but rather approach a suboptimal limit cycle that consists of as many points as ther",UNK_UNK
73703310,75129137,"k hypotheses or weak hypotheses which are too weak. Boosting seems to be especially susceptible to noise [13] (more on this later). AdaBoost has been tested empirically by many researchers, including =-=[3, 13, 15, 29, 33, 36, 45]-=-. For instance, Freund and Schapire [21] tested AdaBoost on a set of UCI benchmark datasets [35] using C4.5 [37] as a weak learning algorithm, as well as an algorithm which finds the best ",UNK_UNK
13296872,12412453,"l reputations of the assigning entities. However, these distributed trust algorithms have not considered the technical limitations of entities and are only designed for use in P2P networks. ENTRAPPED =-=[18]-=- is a novel approach that provides a mechanism for the distribution of trust information using Distributed Hash Tables to store the trust information of P2P environments. It also uses Certification Ag",UNK_UNK
9511798,9006087,"even locally, in the neighborhood of the solution). Even convexity can be established only for the strongly monotone linear complementarity problems and under certain restrictions on the parameter ff =-=[33, 21]-=-. Moreover, our algorithm does not make use of the gradient of M ff (\\Delta). We briefly mention some other approaches to solving NCPs. Various unconstrained reformulations based on appropriate merit ",UNK_UNK
80622294,83325521,"m ? of ? absolute ? differenc es, and centroid ? based trac king algorit hms ha ve been used for automated pa rticle a nd c el l t ra cki ng a na ly si s ( Debeir et al., 2005; DiVietro et al., 2001; =-=Ghosh and Webb, 1994-=-; Kusumi et al., 1993). Image quality determines the best algorithm for a particular application (Ch ee zu m et al., 2001), and, unfortunately, the lower image quality of in vivo data make these metho",UNK_UNK
16208163,15122412,"sive empirical study to evaluate operator performance and trade-off issues in executing multifeature queries. Our experimental study compares the NRA-RJ operator developed by the VDBMS research group =-=[18]-=-, the J ? operator introduced by Natsev et al. [25], and (for a baseline comparison) the nonpipelined version of the NRA algorithm as a multiway rank-join operator, MW-RJ [10]. Although most query opt",UNK_UNK
19945496,18752360,"lgorithm that could not be understood theoretically. While it was known to work very well in practice, contrived examples on which it performed poorly proved that it had horrible worst-case complexity=-=[19, 20, 14, 13, 4, 17, 3]-=-. The average-case complexity of the simplex method was proved to be polynomial [8, 7, 25, 16, 1, 2, 28], but this result was not considered to explain the performance of the algorithm in practice.sSm",UNK_UNK
19508278,18320118,"sociated with one pixel-one end-member algorithms and better reflect the heterogeneous nature of coral reef habitats on small scales. Fuzzy classification schemes have been used for ocean color data (=-=Moore et al., 2001-=-) and on coral reefs (Andr",UNK_UNK
101085115,109611697,"r 1.357sArai andsTagyo(1985)sGenetic Algorithm Generalized Limit Equil.sNonCircular 1.41 This StudysFig. 12. Summary plot for Example 3sExample 4: A multilayer slope was analyzed by Yamagami and Ueta =-=[14]-=-. A cross section and soilsproperties are presented in Fig. 14. Yamagami and Ueta [14] solved this example using the MorgensternPrice method, and also by employing different minimization procedures. S",UNK_UNK
64340825,65566162,"is restricted extension, gSpan reduces the generation of the same graphs. However, it still guarantees the completeness of enumerating all frequent subgraphs. For a detailed descriptionof gSpan, see =-=[34]-=-. Algorithm 2.1 outlines the pseudocode of gSpan. G ?r e means that an edge is extended from graph G using backward or forward extension. G = dfs(G) checks whether G has been discovered before, where",UNK_UNK
11643581,10911070,"implement), precise algorithms for image classification. Past works in grey level texture analysis have increasingly found success in the classification of texture features derived from Gabor filters =-=[25, 40, 54, 100, 110]-=- or wavelets [78, 95, 119]. Gaining their multi-scale and multi-directional properties, the considerable discriminatory power of such features have recently been further strengthened through the use o",UNK_UNK
57480395,58232442,"ing function ?0 j,k (x, y) and seven wavelet basis functions ?? j,k (x, y), ? ? T = {1, 2, . . . , 7}, by taking tensor products of the 1-D scaling functions ?j,k and wavelets ?j,k. Wavelet splatting =-=[4, 5]-=- modifies the basic splatting algorithm in two ways: (i) it uses wavelets as reconstruction filters, and (ii) it provides a mechanism to visualize data at different levels of detail. First, the algori",UNK_UNK
131160297,149400094,"iate case in [33] and discussed also independently in [34]. Another interesting approach is based on the properties of higher order differential equations fulfilled by the individual master integrals =-=[35]-=-. In spite of all this impressive progress, a fully automated algorithm, working also in the multivariate case, is still missing. It has nevertheless become clear that, if one can find a basis of MIs ",UNK_UNK
25043254,24150208,"r knowledge, the best polynomial time approximation algorithms for the minimization problem in the different scenarios discussed above are actually the corresponding online algorithms. Alborzi et al. =-=[1]-=- analyze the k-client problem in which we are given k clients, each of which generates an input sequence of requests for service in a metric space. At each point in time a scheduling strategy has to d",UNK_UNK
76698064,78702548,"tate. pG is computed by likelihood maximization, while the probability that the service454 D. Bianculli et al. is in the bad state can be computed using standard HMM tools like the Viterbi algorithm =-=[12]-=-. As the quality can change in time, the RM only uses the most recent N feedback reports. The estimates published by the RM can be used by future clients to optimize their workflows, or to dynamically",UNK_UNK
30893999,30177492,"to one group, and hierarchical clustering, in which each group of size greater than one is in turn composed of smaller groups. Clustering algorithms for user profiles extraction have been employed in =-=[16]-=-. In order to extract users access profiles, the user sessions are clustered based on the pair-wise dissimilarities and using a fuzzy clustering algorithm. An extension of the previous work is given i",UNK_UNK
4010886,3884262,"nt an algorithm that determines the approximate head pose of a person in exactly this type of situation. Instead of focusing on high-precision pose estimation in close-up images of near-frontal faces =-=[3, 7, 12, 13, 14, 15]-=-, we concentrate on the problem of determining approximate head pose with properties which are more relevant to the class of scenarios considered. In particular, we propose an algorithm which... # is ",UNK_UNK
1503987,1418098,"ropositional satisfiability (Davis, Logemann, & Loveland 1962), and its recent extensions for counting propositional models: the CDP algorithm in (Birnbaum & Lozinskii 1999) and the DDP algorithm in (=-=Bayardo & Pehoushek 2000-=-). The DP algorithm solves propositional satisfiability by performing case analysis until a solution is found or an inconsistency is established. When performing case analysis on variable X, the secon",UNK_UNK
31210699,30495191,"dent on starting points, or seeding points. Line integral convolution (LIC), originally a method for visualising vector fields, was introduced by Cabral et al. [2] and further improved by Hege et al. =-=[8]-=-. It is a powerful method that shows direction (or, rather, tangent) of flow in a vector field. One of the advantages of the LIC algorithm is that it has a high spatial resolution. In contrast to the ",UNK_UNK
16411280,15315933,"d Charge Transportation Problem (FCTP). If also all aij = 0 then it is a linear Transportation Problem.sThe SMP was formulated in [3], where the approximate algorithm for its solving was proposed. In =-=[2]-=- it was proved that the problem of finding at least the feasible solution is NP-hard even when m = 1. In [1] a branch and bound algorithm, based on the boolean search in the space of the variables zij",UNK_UNK
6207872,5987620,"oichet and Kuntz, 1993; Leach, 1994; Fisher et al., 1995; Oshiro et al., 1995; Lengauer and Rarey, 1996; Rarey et al., 1996; Sobolev et al., 1996; Gabb et al., 1997; Jones et al., 1997; Lenhof, 1997; =-=Morris et al., 1998-=-]. In the case of protein-protein binding, algorithms have been developed to predict the contact surfaces involved in the interaction and the conformation of the final bound complex. Due to complexity",UNK_UNK
13263167,12381932,"d by using the remaining points that do not have a 3-D point associated to them by using the calculated P-Matrix. The overall reconstruction is then refined using a global bundle adjustment algorithm =-=[17]-=-. 5. EXPERIMENTAL RESULTS The algorithm is tested on both synthetic and real data. For the real data, the camera is calibrated manually. In Figure 2, segmentation results are presented. The segmentati",UNK_UNK
164225679,185275769,"e St for t = ?n2 ?; Let H be any Hamiltonian cycle in St; return H; We establish the complexity and performance ratio of algorithm Approx-BTSP using the following well known theorem of Ghouila?-Houri =-=[38]-=-. Theorem 12. [38] If G is a directed graph on n vertices and min{?+(v), ??(v)} ? n2 for every vertex v ? G, then G is Hamiltonian. Theorem 13. Algorithm Approx-BTSP runs in polynomial time and guaran",UNK_UNK
17490740,16357108,"loped for the OWMR problem to work in this more general model. Here we are using ideas and techniques that were introduced by Jain and Vazirani in their seminal paper on the facility location problem =-=[7]-=-. In addition, we show how to extend the approximation algorithms to work in the case with time-dependent warehouse ordering cost parameters (i.e., K0r for each r = 1, . . . , T ). 2 The holding cost ",UNK_UNK
136020206,154704198,"ased data access (OBDA) require algorithms not only to decide standard reasoning problems, such as satisfiability and model checking, but also to answer database-style queries (Calvanese et al. 2011; =-=Kontchakov et al. 2011-=-). This motivates the use of description logics of the DL-Lite family in, e.g. OWL 2 QL, which have been designed specifically to maximize expressive power while maintaining good query answering prope",UNK_UNK
10253317,9670436,"ed on the use of condition/action statements, or rules. The rules system along with some discovery mechanism allow them to function very well in numerous domains as optimization or control mechanisms =-=[2, 7, 8, 9]-=-. Classifier systems have three major components: a rule and message system, a credit system, and a genetic algorithm [7]. The basic function of a classifier system involves the input and output of me",UNK_UNK
27479082,26775512,"utionary computation). Amenability to parallelization is a recognized feature of genetic algorithms, genetic programming, and other evolutionary algorithms (Holland 1975; Robertson 1987; Tanese 1989; =-=Goldberg 1989-=-; Stender 1993; Koza and Andre 1995; Andre and Koza 1996a, 1996b). Section 2 describes one commonly used approach to parallelization of evolutionary algorithms, namely the asynchronous island approach",UNK_UNK
19115843,17931531,"m for RNA secondary structure prediction and analysis. It includes prediction of secondary structure by free energy minimization (17), prediction of base pair probabilities using a partition function =-=(22)-=-, the efn2 function for predicting the free energy change of folding given a sequence and secondary structure (18), and the Dynalign algorithm for finding the secondary structure common to two sequenc",UNK_UNK
146482734,165055638,"issing predictors based on a conditional mean. However, these approaches define a univalued mapping, in contrast to our proposal of using all the modes to define a multivalued mapping. Other authors (=-=Williams, 1986-=-; Kindermann and Linden, 1990; Jensen et al., 1999) have provided algorithms for inverting a trained neural net. If the latter (with fixed weights) implements a (forward) mapping y = g(x), then given ",UNK_UNK
6392978,6160359," of optimality amounts to minimality of the total cost Z 1 0 jOE( )j d: Currently, there is much interest in directly addressing methods for the synthesis of optimal policies for fluid network models =-=[38, 16, 48, 7]-=-. Theorem 7.1 is used to establish the following theorem, which shows that policy iteration always converges for this network model if the initial policy is stabilizing. To initiate the algorithm, one",UNK_UNK
12506492,11692601,"pressed image however they are designed with the aim of minimizing this effect. A number of such techniques are described in [11]. Current interest in this topic appears to be as active as ever, e.g. =-=[54, 55, 56]-=-. A number of authors have attempted to combine such complexity reduction schemes with their parallel algorithms, as discussed in [50] for example. Typically these schemes are based upon the use of cl",UNK_UNK
162520449,182807803,"future research. Our goal here is to analyze a class of splitting algorithms similar to those introduced in [22] for the evaluation of overflow probabilities at level n. Further analysis was given in =-=[8]-=-, where the authors provide necessary and sufficient conditions for the design of the ",UNK_UNK
28704755,27995284,"erent components, intuitively making it a bad candidate for the optimization of all non-linear functions. But there is no rigorously proven knowledge about the runtime of the cGA on linear functions (=-=[4]-=- presented some experimental results) either. In this paper we will prove some runtime bounds with respect to K and n, following the widely accepted convention in the analysis of algorithms (see [7]) ",UNK_UNK
104399329,114080879,"aphs, which permits us to extend the presented Viterbi (best parse) algorithm to an inside (total probability) algorithm. 1 Introduction and Related Work Agenda-based active chart parsing (Kay, 1973; =-=Kay, 1980-=-; Pereira and Shieber, 1987) provides an elegant unification of the central ideas of tabular methods for context-free grammar parsing. Earley (1970)-style dotted items in the chart are specified to co",UNK_UNK
13315114,12428862," work. Although one-pass streaming algorithms admittedly are more desirable than multi-pass algorithms in many settings involving massive data sets, certain hardware systems such as the graphics card =-=[2]-=- do favor streaming computation with multiple passes. The multi-pass model can also be viewed as a simpler form of external-memory algorithms. In some ways, one might regard streaming algorithms, whic",UNK_UNK
2220265,2098678,"nts in the efficiency and precision of their algorithm compared against the original by Maio & Maltoni. 2.2.4 Matching In general, fingerprint recognition is based on extracting and matching minutiae =-=[37, 38, 41, 49]-=-. The computer aided systems described in sections 2.1.2, 2.1.3 and 2.1.4 use textural analysis, neural networks or complex structure representation for classification. Zebra stripes are simple shapes",UNK_UNK
76753672,78764823,"matrix. Successful implementation of SLAM algorithms relies heavily on reliable and persistent features which can be used as landmarks. To solve this problem researchers have used engineered landmarks=-=[4]-=-. Recently, efforts have been made to remove the requirement of artificial landmark for map building, mostly by using vision sensors[]. Our current work tries to take one step forward in this effort. ",UNK_UNK
148124878,166518581,"es are equally spaced with respect to the affine arc-length of the curve. For asymptotic results concerning optimal approximations of convex curves by inscribed or circumscribed polygons, we refer to =-=[11]-=- and [12]. For surveys on approximation of convex curves by polygons, we refer to [8] and [9]. Given a closed convex planar curve ?, we consider the following algorithm: Fix any three points P1, P2, P",UNK_UNK
22543688,21410367," but suboptimal, decoding algorithms for a number of different error-control systems, such as Gallager",UNK_UNK
6703796,6435330,"aster than ILUM(1). This suggests that matrices with denser couplings may be better solved with BILUM with larger blocks. Fig. 6 shows a more dramatic comparison with the Harwell-Boeing matrix SAYLR4 =-=[15, 17]-=-. In this case, ILUM(1) and BILUM(2) were much more faster than ILUT both in terms of iteration counts and CPU times. The performance of the two ILUM algorithms were comparable and BILUM(2) took only ",UNK_UNK
547732,512874,structure with the 2PCP) to allow reuse of correctness proofs. It would also be useful to stress-test our extensions by modelling very dierent protocols. It seems possible to extend the spi-calculus [=-=1-=-] with our timers and represent and verify timestamp based authentication protocols. Such studies would contribute to the clarication of basic building blocks and structures of distributed algorithms.,UNK_UNK
81784740,84700169,"t feature point locations from a pair of images. These points are then used to register to CT information and initiate a two-dimensional (2-D)/three-dimensional (3-D) motion tracking algorithm, e.g., =-=[7]-=-. In [33], shape from shading techniques were applied. In [47], the LARS system was used as an endoscope holder, and side-to-side motion was used to create a stereo baseline. A variety of groups have ",UNK_UNK
142831522,162046717,"t the vertices. The shift operator is enlarged in a similar straightforward way from the version in eq. (2). As in the quantum walk search algorithm of Shenvi et al. [4], as solved by Ambainis et al. =-=[15]-=- for the 2D Cartesian lattice, we use a symmetric coin operator based on Grover",UNK_UNK
7225466,6912150,"r is not well known. Cen et al. [4] have taken a more systematic approach by using a feedback toolkit for adaptation in their video player. The toolkit contains several filters and control algorithms =-=[23, 27]-=-. Using well known components allows the composition of predictable feedback mechanisms based on control theory. 2.4 Controlling Several QoS Dimensions For video, the simplest parameter to vary in ord",UNK_UNK
10502379,9897029,"eta n-matrices are sufficient. An efficient heuristic for BDD minimization under linear transformations has been presented in [13], which is called &quot;linear sifting&quot;. The widely used sifting =-=algorithm [15]-=- for dynamic BDD minimization has been extended by an effective linear operator which combines neighboring variables of the BDD. The algorithm runs very fast, since the basic operation is (very simila",UNK_UNK
18787642,17610263,"urce allocation at appropriate time so that the overall system provide satisfactory benefits to its users. We adopt a model-driven approach to address this problem. The DRE system models described in =-=[12, 13]-=-, on which our work is based, showed that a clearly-defined underlying model for both the DRE system and its environment is the basis of resource allocation algorithms. In addition, with a model, we c",UNK_UNK
26964582,26240498,"using the statistical algorithm RMA (robust multiarray expression measure) (37) with Affy. This probelevel data processing includes a normalization procedure utilizing a quantile normalization method =-=(7)-=- to reduce the obscuring variation between microarrays which might be introduced during the processes of sample preparation, manufacture, fluorescence labeling, hybridization, and/or scanning. With th",UNK_UNK
14026941,13080111," The application of evolutionary models to combinatorial optimization problems has lead to the design evolutionary algorithms such as Genetic Algorithms, Evolution Strategies, and Genetic Programming =-=[67, 68, 69, 70, 71]-=-. Usually the viability fitness is taken to be static, though this is not a restriction. The corresponding fitness landscapes are thus static and hence have been principally studied by focusing on geo",UNK_UNK
96923099,103931832,"imum is searched will display in generalsmany local minima.sIn [10] we avoided converging to suboptimal local minima by using a robust (butsgreedy) global optimization technique ?ssimulated annealing =-=[1,2,15]-=-. In order tosimprove the computational efficiency, thesglobal optimization algorithm was coupledswith a deterministic local optimizationstechnique [1,2], to accelerate the final stagesof the converge",UNK_UNK
100496321,108808728,"A identification, which eliminates the ambiguoussparameters such as bin size and thresholding of previoussalgorithm. Matrix operation and matrix-based methodsinherently has the ability of parallelism =-=[7]-=-. The proposedsmethod ins[7] can only be used to identify the constantsPRI.sIn this paper we generalize previous method [8], bysintroducing two new matrices: PM (PRI matrix) and NDTs(Normalized Differ",UNK_UNK
83071504,86253835,"nergy consumption, a number of DTN routing algorithms focus on limiting the number of message replicas without considering nodes",UNK_UNK
183478309,212814269,"ormal samples (total 169 samples). Across the three datasets, 8787 genes are common. We preprocessed the three datasets with RMA-normalization [103]. Additional crossplatform normalization algorithms =-=[104, 105]-=- were also tested and gave similar results, so only RMA normalized results are included here. The effect of different normalization methods on differential coexpression pattern mining will be studied ",UNK_UNK
125633604,141880182,"racters until all tags within the region are found. This approach is slow and introduces a long identification delay but leads to fewer collisions, and has 100 percent successful identification rate (=-=Choi et al. 2008-=-). Such Tree-based approaches can be classified into a Memory-based algorithm and a Memoryless-based algorithm (Myung & Lee 2006a), (Myung & Lee 2006b), (Ryu et al. 2007). In the Memory-based algorith",UNK_UNK
10828370,10192204,"s try to manage with a small number of full components. The experiences in [5] and [9] show that the dynamic programming approach leads to the best theoretic results, while a Branch & Bound algorithm =-=[14]-=- has the best practical behaviour. The theoretically best algorithm ([15]) with a complexity of n O( p n) is highly impractical because of the large constant in the exponent. The most advanced work on",UNK_UNK
27760268,27044885,"g-the-norm approach. where and are parameters, and vector is the th row of matrix . The norm of a row is given by . An algorithm, which was named M-FOCUSS, is proposed to minimize the above objective =-=[1]-=-. The M-FOCUSS, for , is an iterative algorithm that uses the idea of Lagrange multipliers. A disadvantage of the above objective function is that it could have more than one local minima, e.g., when ",UNK_UNK
131213202,149453082,"one. And we remark that our algorithms can be applied to compute both distributions with negligible extra cost. VIII. RELATED WORK Triangle counting in uni-partite graphs has been extensively studied =-=[4]-=-, [5], [6], [7], [8], [1], [2], [9], [10]. However, due to the difference in structure (both in graph structure and in pattern structure), algorithms for triangle counting cannot be applied for rectan",UNK_UNK
57195586,57929403,"tional WDM rings under uniform traffic with a mix of protected and unprotected requests. Ou et al. [8] gave heuristic algorithms for the survivable grooming in mesh networks, while Yao and Ramamurthy =-=[14]-=- considered the same problem under shared risk link group (SRLG) constraints, and provided heuristic algorithms. Unlike [8], [11] and [14], we consider both survivability and impairment-aware routing,",UNK_UNK
7826431,7479400," on a sample of O(n) examples. Typically, however, it is solved by using simple greedy methods. A commonly-used greedy algorithm is the Perceptron Algorithm [24, 1], which has the following guarantee =-=[19]-=-. Given a collection of data points in R n , each labeled as positive or negative, the algorithm will find a vector w such that w \\Delta x ? 0 for all positive points x and w \\Delta x ! 0 for all nega",UNK_UNK
6561672,6313349,"or the readers, it suces to specify that, initially, pc = 30 and sqnr, start, pr and dr are all zero. The mechanical proof [9] is an NQTHM eventssle, cf. [3, 4]. The method employed is the same as in =-=[7, 8]-=-. 4 Snapshot registers In this section we use Theorem 1 to prove the atomicity of a variation of the snapshot algorithm of [11], Section 13.4.5. This algorithm is an implementation of a read-write ato",UNK_UNK
6315448,6090326,"ncept lattice (see Wille [21]). For example the lattice of maximal antichains of a poset e P is isomorphic to the concept lattice of the context (P; P; 6? P ). Bordat in [5], and Ganter and Reuter in =-=[10]-=- give a general algorithm which can be used to generate all concepts of a context. For the specific problem of the computation of the lattice of maximal antichains, the most efficient algorithm was, u",UNK_UNK
37989315,39436559," and push-relabel frameworks from the maximum flow problem and obtained either logarithmic additive violation or constant multiplicative violation on degrees. In a recent breakthrough result, Goemans =-=[8]-=- presented an algorithm, based ?Received by the editors September 4, 2008; accepted for publication (in revised form) July 20, 2009; published electronically October 16, 2009. A preliminary version of",UNK_UNK
77659357,79788074," requires memory that is linear in the maximum search depth. IDA*, using the Manhattan distance heuristic, was the first algorithm to find optimal solutions to random instances of the Fifteen Puzzle (=-=Korf, 1985-=-). An average of about 400 million nodes are generated per problem instance, requiring about 6 hours of running time in 1985. Design of Heuristic Functions Classical Explanation The standard explanati",UNK_UNK
127390146,144151982,"llocation (MOLA) algorithm [63]. ThesMOLA looks through all conversions to list the host classes that lose some amount of land and thesreceiver classes that acquire some amount of land from each host =-=[64]-=-. The quantities of conversionsswere determined by the Markovian conversion probabilities [65]. After this, a multi-objectivesallocation was run to allocate land for all receivers of a host class [63,",UNK_UNK
67328250,68667928," third step of our algorithm can involve different techniques of elimination of parameters which are also based on using an explicit form of lifted invariants [2]. The applied normalization procedure =-=[7, 8]-=- can also be modified and be used in more involved way (see e.g. Subsection 6.2). Let us emphasize that the maximal dimension of a nonsingular submatrix in the Jacobian matrix ?I/?? coincides with the",UNK_UNK
78999593,81370018,"n pairwise algorithms after clique reductions. Clique reduction problems are deemed non-trivial as well, and numerous high-order clique to pairwise clique transformation algorithms have been proposed =-=[14,1]-=-. The deterministic algorithms are computationally efficient, but they are confined to pairwise energy functions. Aside from deterministic methods, MCMC simulated annealing is one of the first methods",UNK_UNK
183095276,212275879," To handle different sizes of N, different subroutines are used to obtain a 2-approximation. For N = 1 MSP is equivalent to Strip Packing and we can use the algorithm of Steinberg [62] or Schiermeyer =-=[58]-=- with absolute approximation ratio 2. Theorem 4.2 (Steinberg [62]). Let R be a set of n rectangles with heights hj and widths wj, j ? [n] and Q be a rectangle with width u and height v. Let h := maxj?",UNK_UNK
35128297,35299154," standard SOM, when comparing antigen type segment sizes of 10000. For full experimental details and a comprehensive analysis of this comparative study refer to Greensmith et al. [Greensmith08a], and =-=[Gu08]-=- for a comparative study of the DCA, negative selection and other machine learning algorithms.19 5. DCA Development Numerous stages are involved in creating an immune inspired algorithm. Following th",UNK_UNK
57245173,57987153,"ls. This similarity indicates that precision arithmetic is a generic arithmetic for linear algorithms. 11 The amount of calculation L does not mean the calculation complexity using the Big O notation =-=[2]-=-. It is just a measurement of how output uncertainty increases with a dimension of calculation according to (4.14) [15]. For example, any sorting algorithm will not change the uncertainty distribution",UNK_UNK
26172494,25373968,"t all of it. So, while standard propositional reinforcement learning methods can be applied directly to a deictic representation, the partial observability is problematic for many learning algorithms =-=[24]-=-. 2.2 Acting in Worlds with Ob jects: Value-Based Approaches This section describes recent work in value-based approaches to learning with relational and deictic representations. As previously noted, ",UNK_UNK
17308440,16180808," to right as far as possible. In [1],according to the way that patterns are compared with the text in the window, string matching algorithms were categorized into three classes: prefix searching[2][3]=-=[4]-=-, suffix searching[5][6][7] and factor searching[8][9][10][11]. The performance of the classical multi-strings matching algorithms are determined mainly by the following three factors: the number of t",UNK_UNK
13348068,12458797,"ion of a novel optimization technique, based on the spectral gradient philosophy [25, 26, 19, 6]. This family of algorithms has proved to be very efficient in several practical nontrivial situations (=-=[3, 4, 5, 21]-=-) where more sophisticated methods failed. In the case study presented in this paper, we feel that the nonmonotonic strategy used by spectral methods has been useful to avoid some local nonglobal mini",UNK_UNK
76487898,78468068,"e worst-case arithmetic complexity of existing algorithms for LCLMs, as well as the size of their outputs. For instance, we show that the extension to several operators of the ",UNK_UNK
127618653,144443386," entity clusters or adopt a middle ground that accounts for errors made by the matching algorithm. One common plug-in used in this step is based on a correlation clustering algorithm by Ailon et. al. =-=[1]-=-. This algorithm represents the middle ground as stated above and is robust to errors made during matching. In correlation clustering, we are given a graph with {+,} edges and the objective is to fin",UNK_UNK
16374181,15280401,"rface elimination for the pixel area is required [5]. 2 Current Status A traditional algorithm that approximately evaluates the box-filtered intensity is the A-buffer Algorithm described by Carpenter =-=[1]-=-. The contributions of surfaces that cover a pixel partially are arranged in a list that is sorted front-to-back. Two z-values are stored for each fragment, zmin and zmax. When all fragments have been",UNK_UNK
12622241,11798537,"ber of possible state-action combinations is very large. The reader is referred to [Butz & Wilson, 2001] for a full description of XCS. 3 Roulette wheel vs. Tournament selection Tournament selection [=-=Goldberg & Deb, 1991-=-] is among the most widely used selection schemes in genetic algorithms. In a single iteration a tournament is formed by selecting some number of individuals (usually called tournament size ?) from th",UNK_UNK
34112089,34124676,"ted) volumes. Painting these volumes involves using a data structure that paints the formations with sub-voxel precision. This data structure is used in conjunction with the marching cubes algorithm (=-=Lorenson & Cline, 1987-=-) to render painted volumes as 3D meshes. Furthermore, I discuss different techniques for coloring the formations, including a method that gives painted volumes the appearance of being carved from an ",UNK_UNK
5693011,5503615," image. Our approach is based on the CLEAN deconvolution algorithm, originally developed for aperture synthesis in radio astronomy [5]. Various refinements, initiated by [3], have since been proposed =-=[10]-=-, and boast improved computational efficiency when dealing with large synthesis arrays. Others [9, 13] have tailored the algorithm towards the analysis of specialised forms of corrupted data. Our spec",UNK_UNK
6407449,6173766,"rmation about the delays of transmission of the desired user is available, it may be used in the initialization of step 1. The updating rules of step 2 follow the rules of the algorithms described in =-=[10, 16]-=- in the case when only a delay of one time unit mixes with the current time vector of symbols. Since the system has feedback the choosing of the learning ratesin step 4 is essential for the convergenc",UNK_UNK
19339424,18151628,"d to characterize precisely; rather we define scalability as a property related to an algorithm: it is scalable if its cost increases much slower than the number of spaces or of sites in the system. (=-=[11]-=-) Though somewhat specific to distributed garbage collection, the definition makes the important observation that scalability is an algorithmic issue. To make the definition more general, spaces and s",UNK_UNK
10179907,9604288,"cheduling for which genetic algorithms were employed include public transport driver scheduling (Wren and Wren [9]), train scheduling (Abramson et al. [10]), aircraft landing scheduling (Abela et al. =-=[11]-=-), and exam scheduling (Abramson and Abela [12], Corne et al. [13], Fang [14], and Fang et al. [15] ). Other types of problems which are similar to scheduling and which have been studied using genetic",UNK_UNK
142163427,161495986,"odes. In this sense, this method can be viewed as a generalization of the well-known augmenting path algorithms solving the maximum flow problem, namely the Ford",UNK_UNK
37730048,39149533,"ite of the filtering operation being performed in the frequency domain, the matrix pencil was computed in the time domain as described in Section II-C. The GEVD is performed in dAMUSE as described in =-=[21]-=- to achieve a dimension reduction and concomitant denoising. The automatic assignment of the uncorrelated components belonging to the water resonance, which were estimated with the dAMUSE algorithm, w",UNK_UNK
147770965,166178935,"vestigating non-traditional and non-conventional approaches to solving computational problems. It is an opportunity to completely re-imagine traditional numerical analysis algorithms. For example, in =-=[8]-=-, the authors propose a parallel ODE solver which would be particularly slow on single-core CPU",UNK_UNK
199477,190175,"linear combinations of input LFSR sequences in order to reconstruct the initial states of the involved LFSR's by applying the well-known binary (fast) correlation attacks introduced in [12], [9], and =-=[13]-=-. An iterative probabilistic algorithm for this scalar attack is explained in Section 3.2. The correlation coecients between a combining n-bit Boolean function f and all linear n-bit functions can be ",UNK_UNK
16398126,15303205,"e an alternative means of communication, they may detect discrepancies during execution if they communicate at times when their local caches represent different images of the shared memory. Following =-=[5]-=-, the lazy cache algorithm can be extended to deal with such systems by requiring the communicating processors to bring their caches up-to-date before participating in such communication. For example,",UNK_UNK
