contextID,citationID,CLEAN_CITATION_CONTEXT,UTILIZE_LABELS,USAGE_LABELS
84307101,81447674,"uarantee the smallest loss in a worst case scenario. in order to make the generalized lasso applicable to largescale problems, we suitably adapt an efficient lasso algorithm that has been proposed in . the main contribution here is that we show the global convergence of this algorithm for all iteratively reweighted least squares (irls) problems. a second contribution of this paper concerns the pro",UTILIZE,EXTEND
29972554,30673408,of the ambiguous word and include co-occurrence features as well as the pos of words in this window. these features are represented as local and topical bow and pos. 5 report accuracy of 87 while report accuracy of 84 . 3 proposed method the kora- algorithm is an extension of the widely used kora-3 2 in geosciences. this algorithm was used for supervised classification problems. the algorit,NOTUTILIZE,MENTION
14064204,15086421,"ction 5 evaluates peak in terms of tuning time and tuned program performance. section 6 discusses related work. 2. background 2.1 the combined elimination (ce) algorithm similar to related approaches , the ce algorithm 8 tunes compiler options with the following goal: given a set of compiler optimization options f1, f2, ..., fn , find the combination that minimizes the program execution time. e",NOTUTILIZE,MENTION
67250193,65928808,"bservation likelihood for different labels, then the term is regular for site s. we therefore propose an adaptation and extension of the iterative -expansion move algorithm proposed by boykov et al. for labeling problems with multiple labels ( 2) and improved by kolmogorov et al. 19 . in the original iterative formulation for multi label problems, each subproblem is a binary problem where",UTILIZE,EXTEND
202329831,240147014,"this is an interresting property since each primitive program is well dened and induces a specic architecture. the paper present an investigation we have performed using the perle-1 fpga board 2 developed by the dec paris research lab. in order to show the validity of our approach, we implement manually the prime factorization algorithm. the paper is organized as follows: section 2 gives a s",UTILIZE,USE
4404370,4552971,"ugh not fast convergence, for several distance methods: 1. the buneman and naive quartet methods are accurate when f 2 39,40,41 . 2. the agarwala et al. (soda 96) algorithm is accurate when x 8 . 3. the neighbor-joining method is accurate when x 2 11 . the largest can be is f 2, and generally is of the form f p for some constant p 2. hence, the convergence rate has a dependence upon f. we",NOTUTILIZE,NOTALGO
7601985,7953041,") as (22) where as is some diminishing bias. step size s from (21) usually satisfies the following condition: s 0, x s s 0 algorithmic scheme (21) was a subject of intensive resea for further references. in order to transform general computational scheme (21) into efficient computational tool for computing minimal var portfolios it is necessary to come up with computationally",NOTUTILIZE,NOTALGO
202339922,240160633,"g(class specific hyper graph) model 12 sthat can recognize the face rapidly.sa recognition algorithm based on rsom clustering tree and cshg modelsfor an image i , this paper adopts a method given by to choose out its robust sift local featuressas a set , 1, 2, ,nf n tf 11 14 , and then constructs a relevant spectral graph ( , )i i ig f e via thesspectral graph theory 15 , wheresi f",UTILIZE,USE
201656121,239179658,"ches to generate superpixels, each with its own pros and cons 32, 33, 34, 35, 36 . in our work, we use a modification of a state-of-the-art algorithm termed simple linear iterative clustering (slic) . this approach adapts k-means clustering to efficiently generate superpixels and has been shown to outperform previous methods in terms of adherence to boundary and computational efficiency. we modif",UTILIZE,USE
79632913,77521177,"ective algorithm is initiated at the next timestep since the real-time operation does not permit going back in time to correct the system variables. the interpolated values at the switching instant : this is the case when the corrective algorithm is initiated before issuing the outputs. addressing multiple switching events, based on these corrective measures 25 , result in a significant computa",NOTUTILIZE,MENTION
1091801,1165278,"rs well suited to the dt induction task because it operates directly on entire trees, but the major disadvantage of gp is its long execution time. although it is possible to improve gp s performance ), our approach uses fixed-length eas to optimize the split at each node. 3. evolutionary oblique dts at the heart of all traditional dt inducing algorithms there is an optimization task. in tradition",NOTUTILIZE,MENTION
81056411,78735672,"he extracted lexicon to segment novel utterances. state-of-the-art lexicon-building segmentation algorithms are typically reported to yield better performance than word boundary detection algorithms ( ; venkataraman, 2001; batchelder, 2002; goldwater, 2007; johnson, 2008b; fleck, 2008; blanchard et al., 2010). as seen in table 1, however, the performance varies considerably across languages with en",NOTUTILIZE,MENTION
75414766,73935806,"1. note that haghighi and klein did not report any ceaf scores in their paper. 497rahman ng of the most popular learning algorithms for training coreference models (see, for example, morton, 2000; ; ponzetto strube, 2006; denis baldridge, 2008; finkel manning, 2008; ng, 2009). to evaluate these two modifications, we apply them in isolation and in combination to the two classification-base",NOTUTILIZE,MENTION
16222006,17349803,"t they are active, flexible, adaptive and customizable. to achieve the above four dynamic properties, we adopt and extend our prior work on a dynamic workflow management technology reported in ( 18 , , 20 ). we introduce a learning process definition model (lpdm) for modeling learning modules and sub-modules of different granularities as activity trees; the same as scorm",NOTUTILIZE,NOTALGO
202955674,241046674,"olumn and so on. it should also be noted that u is defined such that utu i where i is the identity matrix. using this method, the covariance structures were estimated using the following algorithm ( ). 26 0) find ti w w where w vec 13 (utvec(xpi )) and vec 1m (y) makes a matrix of m columns and k rows from the mk",UTILIZE,USE
202008588,239683207,"hes are removed as in incmatch (see section 3.1), and changes to the match result msim are identified. batch updates. for batch updates g, (1) we adopt a variant of a dynamic fixed point algorithm , to identify all the node pairs (v1, v2) for which (a) dis(v1, v2) is changed, and (b) v1 and v2 are within km hops of the nodes in the edge inserted or deleted in g; here km is as given above; inst",UTILIZE,USE
75439611,73954340,"s at the end. tags in the first group, referred to as n-terminal tags, were designed to sit at the n-terminus of mediator subunits. they included an rbs (determined using the rbs calculator algorithm set at a target translation rate of 10,000), an atg start codon for initiation of translation, and lacked an in-frame stop codon at the end. tags in second group, referred to as c-terminal tags, were",NOTUTILIZE,MENTION
4395624,4543464,"aper, we extend the formulation of the gfm and apply the extended formulation to the viscous navier-stokes equations. the resulting numerical method is robust and easy to implement along the lines of . 1 introduction in 13 , the authors applied the level set method to multiphase compressible flows. the level set function was used as an indicator function and each grid point was designated as one",NOTUTILIZE,NOTALGO
7742295,8106455,"to bregman generalized 3 projections. when the error is zero, our algorithm coincides with the generalized proximal point method. however, for nonzero error, it is dierent from the inexact method of described above. our new method is motivated by 40 , where a constructive error tolerance was introduced for the classical proximal point method. this approach has already proved to be very useful i",NOTUTILIZE,MENTION
11355444,12134085,"lled the os-em method, can accelerate the ml-em algorithm up to ten times or more. the interest in ct imaging has prompted the development of several ordered subset or block iterative algorithms 3 , , 13 with the intent of accelerating the iterative reconstruction process. to improve the convergence speed of existing os-em methods and to improve the quality of reconstructed images, we develop i",NOTUTILIZE,MENTION
147228830,129657347,"hite spaces.s3.snetwork re-planning and optimizationsthere are some major elements that need to be considered in drawing up a plan for digitalsterrestrial television network. they are as follows 6 , .s",NOTUTILIZE,NOTALGO
60510337,59932568,"ly have to integrate. however, the integrations over these auxiliary parameters can be done in terms of logarithms and (harmonic) polylogarithms. furthermore, we made extensive use of the package hpl and of an algorithm based on the nested sums approach 36,37 . see appendix a for more details on this point. diagram a7,4 the next diagram we consider is a7,4. at first glance it looks quite difficu",UTILIZE,USE
81820457,79371930,"dges is feasible if g vi g (v, e) is connected, for every i i. output: a feasible set of edges e with minimum cardinality. related work. the connectivity inference problem was rst addressed in using a twostage algorithm, called network inference (ni in the sequel). first, random graphs meeting the connectivity constraint are generated, by incrementally adding edges at random. second, a gen",NOTUTILIZE,MENTION
201650768,239172222,"f components, the communication scheme for the parallel application, and the system behavior with respect to failures. in this work, we strain the chandy-lamport implementation of the mpich-v project with high failure rates, in order to define its fault tolerance capabilities. the chandy-lamport algorithm cl85 proposes to implement fault-tolerance through a coherent snapshot rollback recovery",UTILIZE,USE
74745493,73385292,"an input and another that counts in binary 12 . similarly, rothemund et al. have demonstrated a dna implementation of a tile system that computes the xor function, resulting in a sierpinski triangle . these systems grow crystals using double-crossover complexes 28 as tiles. rothemund has demonstrated what is currently the state-of-the-art of dna nanostructure design and implementation with dna",NOTUTILIZE,NOTALGO
15548437,16653242,"fig. 3.3. estimates of relative error in the computed solution of (3.4), (3.5), (3.6) at . solutions are computed using the third-order method of hochbruck and lubich described in using a krylov subspace of dimension (solid curve), and algorithm 2.2 with a 2-point gauss-radau rule (dashed curve) with various time steps and grid points (top plot) or grid",UTILIZE,USE
34688073,34627428,"ponds to the clustering with diversity problem defined at the beginning, where we have a lower bound on the cluster size. in contrast to the many theoretical results for r-gathering and k-anonymity , no approximation algorithm with performance guarantees is known for diversity, even though many heuristic solutions have been proposed 13, 19, 21 . clustering with instance-level constraints and o",NOTUTILIZE,MENTION
19801219,21017107,"or nodes. by applying this procedure, the accuracy of the classifier improves and the size of the training set is kept to a minimum. we report results here with one benchmark data set, the 1998 darpa . also, we compare our approaches with the rocchio bundling algorithm, recently proposed for classifying documents by reducing the number of data points 37 . note that the rocchio bundling method red",NOTUTILIZE,NOTALGO
38309959,36969995,"atos 13 proposes a method using a combination of existing techniques. these are also the cases of shi 14 and yan 15 applied to some historical documents from the us library of congress. leydier works with colored document images and implements a serialization of the k-means algorithm. some of the above methods, apart from the basic binarization algorithm, have also used pre-processing or po",NOTUTILIZE,MENTION
74891977,73497089,"n and variance-covariance matrix described in proust-lima et al. (2009). for a given number of latent classes, maximum likelihood estimates are computed from (4) using a modified marquardt algorithm ( ). convergence is assessed by stringent criteria based on the second derivatives of the log-likelihood and by using a grid of initial values. the optimal number of latent classes is determined using t",UTILIZE,USE
112261773,103040182,"recurrences reported by others (4, 54). the low rate of apparent reinfection found here could explain also why only 42 of our patients had multiple recurrences compared to 62 to 64 in other reports . the overall apparent relapse rate in the present study (90 of 25 , or 22.5 of all episodes) was twice that in other studies (about 50 of 20 , or 10 ) (2, 4, 54). this could indicate a greater imp",NOTUTILIZE,NOTALGO
128695,130248,"bpel web services to this extended guarded automata model. 2. we further extend the translation tool developed in 10 from guarded automata to promela, the input language for the spin model checker . the extension handles local variables in guarded automata, and supports asynchronous messaging with input queues. (in 10 a composite web service is specified in a top-down fashion starting with a",UTILIZE,EXTEND
28380938,29094806,"rom the warped one. the deformation given by the registration algorithm is . the accuracy of this process is measured by the warping index defined as . this figure of merit is standard in the field , 34 . the true deformations were picked from a deformation space that cannot be represented exactly by b-splines. the goal is to test the algorithm performance in a challenging situation that does n",NOTUTILIZE,MENTION
4504755,4655531,"an elimination modulo the determinant, and then recovers the hermite normal form of the original matrix. a technique useful to improve the time and space eciency of all these algorithms is introduced . however, the technique only applies for the case when a factorization of the determinant of the input matrix is known. hafner and mccurley 12 extend the results of 5 to nonsquare matrices and al",NOTUTILIZE,MENTION
202008582,239683205,"single path. nevertheless, we develop an efficient incremental matching algorithm for bounded simulation and batch updates. the algorithm employs weighted landmark vectors, an extension of landmarks , to help us find shortest paths between node pairs in a data graph. in addition, we provide a lazy incremental algorithm that updates the landmarks only when necessary. (3) for matching based on subg",UTILIZE,EXTEND
202227988,240002660,"ical, as in the case of wwaur. the version of ebop used here has been modified to fit for the sum and ratio of the stellar radii and to use the levenberg-marquardt minimisation algorithm (mrqmin from ) to find the least-squares best fit to a light curve. limb darkening was incorporated using the linear law (e.g., van hamme 1993) as this meant that the coefficients, ua and ub, could be found from t",UTILIZE,USE
11794069,12617382,"instead of a single objective, one can generate a solution set that trades off maximizing the worst slack with the number of inserted buffers. this can be achieved with a van ginneken style algorithm or via simultaneous optimization 11 . our problem statement is as follows: buffered steiner tree problem: given timing and polarity constraints and the topology for net n, a buffer library b , and t",NOTUTILIZE,MENTION
78530259,76542629,"rs included in a single trace cannot be merged for the sake of inference accuracy. 12 the exact value depends on the size of the input topology for each step of the proposed algorithms as analyzed in .chapter 6. survey of substrate topology inference through active probing 123 as summarized in table 2 of survey 33 , there are generally two principle approaches that can be exploited. the first ty",NOTUTILIZE,MENTION
84539997,81648493,"applications as one of the major problems is to find the corresponding hmm given an observation symbol sequence. the forward-backward algorithm is commonly used to solve this probability computation . state sequence optimization is to find the hidden state sequence with given observation symbols. the most common and popular algorithm to solve this problem is the viterbi algorithm (va), proposed b",NOTUTILIZE,MENTION
25997533,26739742,"st. 7 related work the problem of graph clustering has received considerable attention from researchers in algorithmic graph theory. several algorithms have been proposed for general graph clustering . out of these algorithms the two most significant ones from a practical view point have been the -path and the mcl clustering algorithms 13, 35 . the -path clustering has been one of the earlier",NOTUTILIZE,MENTION
19733211,20946891,"-boolean (pb) constraints and from the cost function 1 . moreover, we propose to extend a sat-based pbo algorithm with lower bounding, that uses linear programming relaxation for compute lower bounds , and integrate the identification of cutting planes in this algorithm. we also establish conditions for learning new constraints from conflicts associated with cutting planes. furthermore, we show th",UTILIZE,EXTEND
37490707,36361788,"g open systems architecture (cimosa) promotes four views: function, information, resource, and organization (vernadat 1992). the zachman framework of 1987 (zachman 1987) was extended by sowa in 1992 ( ) and describes several different perspectives. curtis (curtis, kellner et al. 1992), defines his four views as functional (what process elements are being performed, and what flows of information ent",NOTUTILIZE,MENTION
8758028,9235358,"sm we adopted the value of 50 , which is quite consistent with the observations reported in 20 for cache size close to 1mb and simple lru cache discipline. according to the simulations presented in , the effectiveness of the path prediction algorithm is close to 95 . the time spent by the nomadic user within the current cell, referred to as residence time, is assumed exponentially distributed an",NOTUTILIZE,MENTION
202774816,240785025,"ssociated with using different algorithms), and the anova computations can be trusted for the main factor, even with unbalanced designs. the results below are obtained using the statistical package r version 2.7.2 (2008-0825). based on the results of the previous section, the six algorithms g, gn, g2p4, g2p5, rsp4 and rsp5 are compared. table 12 gives the anova results. the row",UTILIZE,USE
202771709,240780722,"telomere because the size is proportional to thesamount of fluorochrome that is attached to the telomere and therefore to the telomereslength 9 . we create a binary mask with the watershed algorithm of the image data,sg, convolved with a gaussian profile with 1 pixel for noise reduction. now thestelomere coordinates (xn, yn, zn), determined above, tell us which objects in this mask arestelome",UTILIZE,USE
11120906,11870426,"doing so encourages nmf codes that not only describe the input data well, but also allow for good discrimination in a subsequent classification stage. we propose a formulation, similar to fisher-nmf ( ), that leads to particularly efficient algorithms in the training stage. the basic idea is to restrict, for each class i and for each of its vectors j, the coefficients hj to a cone around the clas",NOTUTILIZE,MENTION
17885852,19068629,"inally, sect. 5 concludes the work. 2. related work for the past few years, researchers got more interested in the packet classification problem and had proposed several algorithms to solve the issue . the related studies could be mainly categorized into two classes: software-based and hardware-based. several software-based schemes have been proposed in the literature such as linear search caching",NOTUTILIZE,MENTION
202484732,240364815,"ited to: university of canterbury. downloaded on november 30, 2009 at 17:26 from ieee xplore.srestrictions apply.sof disparate constraints 4 . in particular, we use the difference map (dm) algorithm , a variant of ipas that is resistant to being trapped in limit cycles, a common problem if any of the constraints are non-convex (as they are in the problem considered here). ipas are described in th",UTILIZE,USE
53547390,53052564,"ety of potential forms. the matrix elements used to calculate the eigenstates for a given oscillator mass and a sixth order polynomial potential or a gaussian potential can be found in refs. 33 and , respectively. as these papers may be nowadays difficult to obtain, we present the algorithms in condensed form, with an alternative definition of the scaling factors for the polynomial form. we also",NOTUTILIZE,MENTION
9734947,10325002,"symmetries of the image volume. the backprojection operator is based on an extension to 3d cylindrical geometry of cho s incremental algorithm 11 : the 3d beamwise, incremental backprojection method . voxel update values are found from bi-linear interpolation between four projection elements. sweeping the image volume beam by beam, where a beam is the volume delimited by the central rays of four",NOTUTILIZE,MENTION
56881368,56205925,"because y6, y7, and y10 are unchanged lines. 3 identify similar edit operation sequences using the bi-gram matching. to find similar edit sequences, repertoire uses the bi-gram matching algorithm . we use a bi-gram matching instead of the longest common subsequencealgorithm 14 , becausethebi-grammatchingcould allow slight variations in edit sequences. when matching editoperations, we matchadde",UTILIZE,USE
75571483,74059368,"ojection method. for performing the dimensionality-reducing projection step from input representations i to the induced representation n, numerous methods such as multilayer perceptrons (mlp) 18 , pca , sparse coding 20 , k-means and indeed, som 16 are available. given our long-term goals for the propre algorithm, the open-ended formation of representations as envisioned in fig. 1, we demand of th",NOTUTILIZE,MENTION
9455511,10012582,"ing processors, or the performance can be exploited within a block calculation by using tuned implementations of basic linear algebra (blas) kernels. the first possibility is described by louter-nool , for instance, for the cholesky factorization of dense matrices, through a technique based on a data dependency graph that schedules calls to level 3 (matrix-matrix multiplication) blas to different",NOTUTILIZE,NOTALGO
6242821,6483853,"0) gamma 4(1) gamma 6(1) respectively. 5 numerical results to compare the different algorithms, we performed simulations on random graphs with edge probability p (the so-called model a graph -- see ). here, the vertices are given and an edge is created between every pair of vertices with probability p. only connected graphs are selected from amongst these generated graphs. first, we take the par",NOTUTILIZE,MENTION
13716816,14717738,"a planar point location data structure on top of a voronoi diagram (e.g., see 20 ). for uniformly distributed data, bentley, weide, and yao 5 give optimal algorithms for static data, and bentley gives an optimal algorithm for the semidynamic (deletion only) case. for approximate nearest-neighbor queries, arya et al. 3 give an optimal static structure, and eppstein et al. 14 give an optim",NOTUTILIZE,MENTION
18161959,19350411,"tegy. these indications are borne out, as shown later in the paper. although lexicographic orderings have a venerable history in the study of preference in such areas as economics and decision making , there has been very little work on applying this idea to constraint satisfaction problems, and little work on algorithms for solving these problems. in the context of symmetry breaking, fhk 02 hav",NOTUTILIZE,MENTION
202457579,240328132,"ensemble of eight decision tree algorithms using the meta-classifier vote , a weka s implementation of the voting algorithm that combines the output predictions of each classifier by different rules . we combined the classifiers by the average rule, where the output predictions computed by the individual classifiers for each class are averaged and this average is used in its decision 57 . the cl",UTILIZE,USE
23367221,24327605,"e traffic analysis domain due to the overhead camera view, but an effective street crossing system must solve these issues. the ground plane constraint is used in a number of vehicle tracking systems . this assumption is exploited in two ways in our tracking algorithm. since we do not expect to detect vehicles above the horizon line, we do not need to raster scan for motion regions above the horiz",NOTUTILIZE,NOTALGO
9512704,10077461,"osition of the form (13) that satisfies the above conditions is called a max-plus-algebraic svd of a. proof : this proof is similar to that of theorem 5.5, but now we use kogbetliantz s svd algorithm to construct a path of svds of the matrix-valued function a. afterwards we apply the reverse mapping r to obtain a max-plus-algebraic svd of a. see 3 for the details of this proof. 2 note that fo",UTILIZE,USE
86583963,83346947,"sumptions made regarding the arrival process of packets which require routing. finally, we note that inappropriate assumptions, similar to the ones indicated in this section, also appear in 17 , 18 , , and 21 . for example, in 17 the limited scheduling algorithm is analyzed in a similar methodology to the analysis described in 19 . for instance, eq. (5) in 17 presents the mean waiting time",NOTUTILIZE,MENTION
22426934,23469696,"hreshold (nonlinearly separable) boolean functions using ubn. this means that such an implementation using the activation function (7) determines a new class of boolean functions. 21 x 2sdefinition 4 , 21 . the boolean function ( 1, 2 ) x x f of two variables is called p-realizable over the field of the complex numbers c, if it is possible to define a predicate pb on this field and to find a wei",NOTUTILIZE,NOTALGO
26612367,27305824,"g , we would need much stronger results about walks in noisy expanders. it seems highly likely that the algorithmic procedures we use here could be used for efficient graph partitioning algorithms . the partitions would be decided by performing random walks from vertices, and might lead toseasier proofs of earlier results. we may also be able to generate sublinear routines which can implicitly",UTILIZE,USE
29492019,30163780,"heir results showed that isotonic outperformed c4.5, robust lp-p, and svm gaussian kernel. the adaboost technique has been reported to be low in error rates performing well in the low noise data set ( , ma and ding 2003). hear it, a successor of the boosting algorithm, is used to combine a set of weak classifiers to form the models with higher prediction outcomes (ma and ding 2003). however, it suf",NOTUTILIZE,MENTION
15850219,16963727,"ntage of this approach is the increase in the number of patches similar to figure 1. in the future we would like to extend our method to triangular patches, and more generally triangle-quad surfaces using b",NOTUTILIZE,NOTALGO
5547100,5738589,"s of n by duplicating this structure. note: for planar graphs, there are excellent (absolute) bounds of the size of independent sets obtained by the greedy algorithm (see papadimitriou and yannakakis ). perhaps such bounds can be obtained for independent sets in the square (g 2 ) of bounded degree planar graphs (if the degree is unbounded, then k 2;n gamma2 is an example of a planar graph whose s",NOTUTILIZE,MENTION
21169998,22326002,"s paper, we have developed a formal framework for modelling and analysing multi-valued models of genetic regulatory networks based on using high-level petri nets. this extends the boolean approach of , providing important analysis support for the more realistic multivalued modelling approach. we see the key contributions of this paper as follows: i) extending petri net models of boolean networks",UTILIZE,EXTEND
10100579,10725319,"binexp is c binexp (k) (k) c 2p ((k) gamma k 0 ) c p q : (10) the 2 m -ary algorithm (see 18 ) consists of working with base 2 m , rather than base 2. the cost of this algorithm is roughly (see ) cm gammaary (k) 2 m gamma1 (k) c 2p ( m (k) gamma k 0 ) c p q ; (11) wheresm (k) denotes the number of non-zero digits of k in base 2 m . 4. the first algorithm. the idea comes from the obser",NOTUTILIZE,MENTION
4007240,4139161,"tension and with more sophisticated inclusion functions involving centered forms. the derivatives were handcoded in some test 3 , while they were generated by automatic differentiation in the others . the range of the investigated algorithms included simple b b procedures and also optimization codes with many acceleration devices (like the interval newton method). the conclusions were essentially",NOTUTILIZE,MENTION
9777327,10371681,"of shared abstract data types is defined by the type specific locking. the compatibility of operations is determined by considering all the type-specific dependencies among operations in objects. in , commutative relations between methods are used in concurrency control algorithms for increasing the degree of concurrency. several concurrency control algorithms that exploit semantic information of",NOTUTILIZE,MENTION
26528699,27226025,"ow distortion at a low overhead rate per node. we also present local mechanisms which in turn enhance the routability of such low-distortion embeddings. b. related work this paper relates directly to . in 5 we introduced probabilistic beaconing (pb), a novel embedding algorithm tailored to dynamic connectivity graphs defined by mobile wireless ad hoc networks. the design of the algorithm exploit",NOTUTILIZE,NOTALGO
17463619,18634382,"n general, the analytical solution is not tractable, and particle filters or sis approximate the optimal bayesian solution. the detailed algorithm implementation of particle filtering can be found in . we will discuss a few new issues related to the problem of multi-aspect target tracking. 3.1 initialization the initialization, i.e., the initial particle distribution, plays an important role in mo",NOTUTILIZE,MENTION
168576068,149975654,"meaning to share or make common 9 . two communication paradigms, described in table 1, dominate the literature: (1) communication as a transactional process responsible for information exchange, and communication as a transformational process responsible for causing change 10 . in this paper, we debate the merits of encompassing both paradigms of communication in the implementation science lite",NOTUTILIZE,NOTALGO
5974243,6193897,"at stanford, cobs has been implemented in hand-written 8-bit assembly code to allow a small embedded control device to connect to a wireless interface and communicate with internet hosts using udp ip . the device needs to be able to send and receive 1-kbyte blocks of data but does not have enough memory for either an implementation of tcp or of ip fragmentation and reassembly. without cobs, it wou",NOTUTILIZE,NOTALGO
38333694,36989773,"ecome increasingly popular in computational dynamics. numerous attempts were made to increase the performance of algorithm that include study on the algorithm 9 , optimization on multi-core platform and multi-gpu implementation for lattice boltzmann 11 . all of the studies suggested significant performance gain by implementing the computation in parallel; however specific methodology for the im",NOTUTILIZE,MENTION
28525403,29245271,"and stack space required for execution. in the context of a call-by-value language, minamide 1999 showed that a cps transformation is space-efficient using a cost semantics. sansom and peyton jones used a cost semantics in the design of their profiler. cost semantics are also used to describe provably efficient implementations of speculative parallelism greiner and blelloch, 1999 and explicit",NOTUTILIZE,NOTALGO
94217988,89476200,"gn for marker extraction, which makes use of both luminance and color information. in the third step, we use a region-growing algorithm to assign the remaining pixels, which follows the principles of with a modification on color distance definition. iii. image simplification in image segmentation, images are first simplified for ease of segmentation. many standard morphological filters are often",UTILIZE,USE
33191389,33380798,"mented effectively and efficiently. the inverted index provides the infrastructure for many different information retrieval algorithms. in this note we examine two of the most basic, tfidf similarity and lsi representation and similarity 2 . 2. background the most widely used mathematical method for analysis of fmri is the general linear model (glm) 3 . in the glm, the time series of intensity v",NOTUTILIZE,NOTALGO
67409796,66069353,"ding factors,xu and wunsch ii: survey of clustering algorithms 669 leading to different gene activities. spellman et al. clustered 800 genes according to their expression during the yeast cell cycle . analyzes of 8 major gene clusters unravel the connection between co-expression and co-regulation. tavazoie et al. partitioned 3 000 genes into 30 clusters with the -means algorithm 269 . for each c",NOTUTILIZE,NOTALGO
15171252,16259683,"s not always reliable. what an algorithm can segment in this case is only regions, but not objects. to obtain high-level objects, which is desirable in image retrieval, human assistance is needed. in , samadani and han proposed a computer-assisted boundary extraction approach, which combined manual inputs from the user with the image edges generated by the computer. in 41 , daneels et al. develop",NOTUTILIZE,MENTION
42081589,40466541,"ian circuit 137 . a lagrangian relaxation algorithm has also been proposed for solving the gtsp 138 . a branch and cut algorithm for the asymmetric version of the problem has also been developed in . the approach of the second group in solving the gtsp is to transform the gtsp to a tsp, and then solve the resulting tsp by one of the current algorithms. therefore, a gtsp solver of this approach c",NOTUTILIZE,MENTION
84073151,81259952,"of diffusing and disseminating effective prevention strategies. among the greatest mentioned were implementation fidelity (or faithfulness of delivery) and adaptation (botvin, 2004; greenberg, 2004; ). these concerns arise from studies (hallfors and godette, 2002; ennett et al., 2003) that found that evidence- or research-based programmes taken",NOTUTILIZE,NOTALGO
73852087,72692324,"set of free generators consists in building a schreier system for h from the set x. this amounts to applying an algorithm now known as the todd coxeter algorithm, proposed by todd and coxeter in 1936 . this algorithm gives no information on the possible overlaps among the words of x. in this sense it gives less information and the later developments of combinatorial group theory, like the theory o",NOTUTILIZE,MENTION
70552463,69722401,"do not provide any support for checking that derived classes only weaken preconditions and strengthen postconditions it is left to the user to enforce. c. inference havoc used the houdini algorithm to choose inductive invariants from a set of candidates. although the inference was successful in scaling to modules with several hundred to a few thousand procedures bhl 10 , it did not scale to",UTILIZE,USE
19571468,20780245,"ehavior imposed by the memory subsystem conditions the reference production 8 . to detect sharing patterns, and evaluate the source of overhead, we have extended an existing classification algorithm to the case of passive sharing, and the case of finite-size caches. the web-server workload is constituted by 26 processes, 13 of which are spawned by the apache daemon, 5 by postgresql (correspondin",UTILIZE,EXTEND
21990153,23072267,"pper bounds a number of heuristic construction methods should do better than strip, but there are no reliable calculations to this effect. the only improvements over the bhh results are due to smith , who generalized the strip algorithm by optimizing the shape of the strips, leading to an upper bound which is 2 times greater than the predictions of (15) and (16) at large d. in spite of our inab",NOTUTILIZE,MENTION
29680559,30361588,"st step in the design of our algorithm is the core clustering algorithm. again, we considered several choices: (1) k-means, (2) a connected components algorithm, (3) a spectral clustering algorithm , and (4) a model-based algorithm 9 using an energy function that is specifically designed to model the expected shape of clusters for the task at hand. in particular, intuition about the likely dis",NOTUTILIZE,MENTION
9773647,10367738,. then the offspring is mutated to provide the evolutionary algorithm with the necessary power of exploration. if a 0 is an offspring of a: fi a 0 u fi a (1 gammasfi ); fi a (1 sfi ) wheresfi 2 is a parameter and u is the uniform distribution. the values of fi are clipped to fi max to maintain some exploratory behavior. the neural net is mutated by adding random noise to a fraction i w of t,NOTUTILIZE,NOTALGO
17072687,18227308,"igned data and to minimize the granularity of the smallest change resulted in algorithms for compressing data at the granularity of a byte. early algorithms were based upon either dynamic programming or the greedy method 23, 20 and performed this task using time quadratic in the length of the input files. 2sra va add va , vb - va add data matching string vb copy ra , vb , rb - ra rb add",NOTUTILIZE,MENTION
202151733,239894800,"nvocation. then, we use service compositionsalgorithms to observe the behavior of the system for moresaccurate compositions. this implementation of the servicescomposer component applies a algorithm to search forsthe best solution, taking into account the nodes with the bestsscore. both in terms of computational time and memory space,sa has some scalability problems; thus, alternative algorithm",UTILIZE,USE
14119466,15145397,"new data will be constantly added; this is certainly true of on-going scientific enquiry. given an entire relation r, as in figure 1(a), there exist algorithms to construct its closed set lattice l, . however we, and others 18, 46 , find it preferable to construct l incrementally, one row or observation, at a time. this is certainly similar to real data acquisition. by the nature of galois closu",NOTUTILIZE,MENTION
7891593,8271697,"ting of b bits, where b omega gamma213 p). 3 basic bsp algorithms in this section we present the bsp complexity of some basic algorithms which are used as subroutines in our algorithms. lemma 3 (a) ranking a list of size n and computing the euler-tour of a tree of size n can be performed in time o( n p delta log p g delta n p delta log p l delta log p) on the bsp model. (b) let ssp and",NOTUTILIZE,MENTION
72171528,71227099,"ltiscale decomposition, feature extraction and quantification for maldi-tof spectra 30 . alexandrov et al. developed the maldidwt program for analyzing serum protein profiles for biomarker discovery . lange et al. used wavelet techniques to develop a mass spectrometer-independent peak-picking algorithm as an alternative to vendors peak-picking software bundled with mass spectrometers 32 . schul",NOTUTILIZE,NOTALGO
1572115,1660920,"and not on the mesh structure (i.e. gridding) and resolution. our algorithm is very fast and stable in reaching a solution. other studies of conformal mappings between brain surfaces are reported in . compared with 1 , our method really preserves angles and establishes a good mapping between brains and a canonical space. compared with the work in 2 , our method is more accurate, with no regions",NOTUTILIZE,NOTALGO
68951215,67697387,"l cw98 give an analog code construction based on chaotic maps for uniformly distributed analog source, along with an efficient decoding algorithm using estimation techniques. vaishampayan and costa construct analog codes using linear dynamical systems and provide efficient decoding algorithms. using curves on higher dimensional spheres and topological arguments they show that their codes have m",NOTUTILIZE,MENTION
